layer,score,score_error,architecture,task,kind,source
blocks.3.layers.0.layers.window_attention.mlp_layer.2,0.4496624865590866,0.0035064063508064664,MaxViT,ObjClass.,Sprvsd,Py
blocks.3.layers.0.layers.grid_attention.mlp_layer.2,0.41887778811793897,0.004851729311790346,MaxViT,ObjClass.,Sprvsd,Py
blocks.3.layers.1.layers.window_attention.mlp_layer.2,0.35671129610888047,0.0032892585108245083,MaxViT,ObjClass.,Sprvsd,Py
blocks.3.layers.1.layers.grid_attention.mlp_layer.2,0.3681027944954469,0.004728322048940305,MaxViT,ObjClass.,Sprvsd,Py
features.1.0.mlp.1,0.0901126130225947,0.004364965108943721,Swin_t,None,Untrained,PyTorch
features.1.1.mlp.1,0.09334584062055173,0.00439286252403458,Swin_t,None,Untrained,PyTorch
features.3.0.mlp.1,0.10678449583630165,0.005006759919218134,Swin_t,None,Untrained,PyTorch
features.3.1.mlp.1,0.10968353140667252,0.00434207656703084,Swin_t,None,Untrained,PyTorch
features.7.0.mlp.1,0.15366548191541132,0.006302542993008815,Swin_t,None,Untrained,PyTorch
features.7.1.mlp.1,0.15318773260542798,0.005906827824367553,Swin_t,None,Untrained,PyTorch
features.5.0.mlp.1,0.14068738544342907,0.005968713873364527,Swin_t,None,Untrained,PyTorch
features.5.1.mlp.1,0.14207423074529374,0.005779713953534872,Swin_t,None,Untrained,PyTorch
features.5.2.mlp.1,0.14359794427708736,0.006322817171610432,Swin_t,None,Untrained,PyTorch
features.5.3.mlp.1,0.14885290159493905,0.0066545987821314675,Swin_t,None,Untrained,PyTorch
features.5.4.mlp.1,0.14898741316931385,0.0064977908268990855,Swin_t,None,Untrained,PyTorch
features.5.5.mlp.1,0.14659083310062332,0.006444167759561178,Swin_t,None,Untrained,PyTorch
features.1.0.mlp.1,0.23235174123621322,0.003006614884935516,Swin_t,Obj.Class.,Sprvsd,Py
features.1.1.mlp.1,0.32900158184904366,0.0037465384313910693,Swin_t,Obj.Class.,Sprvsd,Py
features.3.0.mlp.1,0.2841387927404524,0.005375249681165423,Swin_t,Obj.Class.,Sprvsd,Py
features.3.1.mlp.1,0.3765454835763726,0.005878944716737158,Swin_t,Obj.Class.,Sprvsd,Py
features.7.0.mlp.1,0.35307495841056663,0.004253447352477932,Swin_t,Obj.Class.,Sprvsd,Py
features.7.1.mlp.1,0.4162753656973304,0.005670796800392284,Swin_t,Obj.Class.,Sprvsd,Py
features.5.0.mlp.1,0.409315340336017,0.0037440565892574527,Swin_t,Obj.Class.,Sprvsd,Py
features.5.1.mlp.1,0.44020805646641065,0.003588768028707828,Swin_t,Obj.Class.,Sprvsd,Py
features.5.2.mlp.1,0.4400680116941664,0.004506952667272679,Swin_t,Obj.Class.,Sprvsd,Py
features.5.3.mlp.1,0.4554432012496663,0.003848813076691714,Swin_t,Obj.Class.,Sprvsd,Py
features.5.4.mlp.1,0.44327398688625036,0.003911028289072136,Swin_t,Obj.Class.,Sprvsd,Py
features.5.5.mlp.1,0.4493397587170566,0.004723011693991208,Swin_t,Obj.Class.,Sprvsd,Py
