layer,effective dimensionality,80% variance,alpha,architecture,task,kind,source
layer1.0.relu,12.078037414567804,77.0,1.2101933142410297,ResNet18,D,Untrained,PyTorch
layer1.1.relu,12.078037301132566,77.0,1.21019331531139,ResNet18,D,Untrained,PyTorch
layer2.0.relu,11.611599663392301,71.0,1.275557824426811,ResNet18,D,Untrained,PyTorch
layer2.1.relu,11.611599561043873,71.0,1.2755578252837259,ResNet18,D,Untrained,PyTorch
layer3.0.relu,11.724829724867794,54.0,5.457136035903484,ResNet18,D,Untrained,PyTorch
layer3.1.relu,11.724829616348673,54.0,5.456976643160779,ResNet18,D,Untrained,PyTorch
layer4.0.relu,9.381811331874442,25.0,12.671076199861535,ResNet18,D,Untrained,PyTorch
layer4.1.relu,9.381811254062427,25.0,12.674433218424777,ResNet18,D,Untrained,PyTorch
layer1.0.relu,12.078037301132566,77.0,1.2101933153113895,ResNet50,D,Untrained,PyTorch
layer1.1.relu,12.078036906812695,77.0,1.2101933191437482,ResNet50,D,Untrained,PyTorch
layer1.2.relu,12.078036515912713,77.0,1.2101933235600577,ResNet50,D,Untrained,PyTorch
layer2.0.relu,11.611599083468851,71.0,1.275557830176586,ResNet50,D,Untrained,PyTorch
layer2.1.relu,11.611598708237764,71.0,1.2755578342125715,ResNet50,D,Untrained,PyTorch
layer2.2.relu,11.611598333001222,71.0,1.275557838248603,ResNet50,D,Untrained,PyTorch
layer2.3.relu,11.61159795775922,71.0,1.2755578422846812,ResNet50,D,Untrained,PyTorch
layer3.0.relu,11.72482780919383,54.0,5.458037931663032,ResNet50,D,Untrained,PyTorch
layer3.1.relu,11.72482742604229,54.0,5.461365778304835,ResNet50,D,Untrained,PyTorch
layer3.2.relu,11.724827042885195,54.0,5.45808221517547,ResNet50,D,Untrained,PyTorch
layer3.3.relu,11.724826659483705,54.0,5.4606903588149125,ResNet50,D,Untrained,PyTorch
layer3.4.relu,11.724826278515929,54.0,5.460501853717269,ResNet50,D,Untrained,PyTorch
layer3.5.relu,11.724825897542624,54.0,5.459786594710733,ResNet50,D,Untrained,PyTorch
layer4.0.relu,9.381808233228451,25.0,12.670769795697883,ResNet50,D,Untrained,PyTorch
layer4.1.relu,9.381807938420467,25.0,12.675038320832195,ResNet50,D,Untrained,PyTorch
layer4.2.relu,9.381807643608187,25.0,12.672965173304034,ResNet50,D,Untrained,PyTorch
features.1,11.568674795842025,100.0,1.1632593721846376,AlexNet,D,Untrained,PyTorch
features.4,11.199011838217967,53.0,1.342799884865942,AlexNet,D,Untrained,PyTorch
features.7,9.580869602284578,25.0,6.458006518288225,AlexNet,D,Untrained,PyTorch
features.9,9.58024507038372,25.0,6.461585559193751,AlexNet,D,Untrained,PyTorch
features.11,9.584689203553827,25.0,6.456915599931514,AlexNet,D,Untrained,PyTorch
layers.8.0.layers.5,10.780956529415858,83.0,1.1994920152647723,MNASNet13,D,Untrained,PyTorch
layers.8.1.layers.5,10.780956278775003,83.0,1.1994920181492625,MNASNet13,D,Untrained,PyTorch
layers.8.2.layers.5,10.780956335800623,83.0,1.1994920172583579,MNASNet13,D,Untrained,PyTorch
layers.9.0.layers.5,9.761694994855636,69.0,3.4039433657133693,MNASNet13,D,Untrained,PyTorch
