layer,score,score_error,architecture,task,kind,source
c2,0.059734946789249475,0.0030920744544230497,AtlasNet,Eig_seed=0,a_-0.2,pcs_25
c2,0.059124092695034415,0.003328471646051492,AtlasNet,Eig_seed=0,a_-0.3,pcs_25
c2,0.05419102410446538,0.0037332972605164665,AtlasNet,Eig_seed=0,a_-0.4,pcs_25
c2,0.049727052420935045,0.004249565272232981,AtlasNet,Eig_seed=0,a_-0.5,pcs_25
c2,0.04722592440703783,0.004172233578405604,AtlasNet,Eig_seed=0,a_-0.6,pcs_25
c2,0.043088332041877286,0.003859185240684164,AtlasNet,Eig_seed=0,a_-0.7,pcs_25
c2,0.040211549452249404,0.0034126135322685206,AtlasNet,Eig_seed=0,a_-0.8,pcs_25
c2,0.0373963118110492,0.0034707546924162233,AtlasNet,Eig_seed=0,a_-0.9,pcs_25
c2,0.0346670200160228,0.0032034068843350026,AtlasNet,Eig_seed=0,a_-1.0,pcs_25
c2,0.03125469238967623,0.0037218214789236786,AtlasNet,Eig_seed=0,a_-1.2,pcs_25
c2,0.029676978191547302,0.004225517061904557,AtlasNet,Eig_seed=0,a_-1.4,pcs_25
c2,0.02572381313006386,0.004287079623857033,AtlasNet,Eig_seed=0,a_-1.6,pcs_25
c2,0.023486569106851294,0.00444539311944341,AtlasNet,Eig_seed=0,a_-1.8,pcs_25
c2,0.020891575047298893,0.00433612473721315,AtlasNet,Eig_seed=0,a_-2,pcs_25
c2,0.019894799495833778,0.004115730022655062,AtlasNet,Eig_seed=0,a_-2.2,pcs_25
c2,0.01912041699467728,0.003763215170405141,AtlasNet,Eig_seed=0,a_-2.4,pcs_25
c2,0.018186197243799444,0.0035461531111898098,AtlasNet,Eig_seed=0,a_-2.6,pcs_25
c2,0.017184549547065366,0.0040739524376583,AtlasNet,Eig_seed=0,a_-2.8,pcs_25
c2,0.01628712847150666,0.004500026329803489,AtlasNet,Eig_seed=0,a_-3,pcs_25
