,layer,score,score_error,architecture,task,kind,source
27,c2,0.0652939517508239,0.0051925826782908,AtlasNet,Eig_seed=0,a_-1.0,pcs_50
28,c2,0.054317867847276,0.0056744201245846,AtlasNet,Eig_seed=0,a_-1.2,pcs_50
29,c2,0.0463532273494627,0.0060528966568996,AtlasNet,Eig_seed=0,a_-1.4,pcs_50
30,c2,0.0416721810054474,0.0060998992123941,AtlasNet,Eig_seed=0,a_-1.6,pcs_50
31,c2,0.0399428038721015,0.0059711215689693,AtlasNet,Eig_seed=0,a_-1.8,pcs_50
32,c2,0.0385724351353912,0.0058146729788389,AtlasNet,Eig_seed=0,a_-2,pcs_50
33,c2,0.0380379677938078,0.0057046734351265,AtlasNet,Eig_seed=0,a_-2.2,pcs_50
34,c2,0.0375445816354607,0.005584641670872,AtlasNet,Eig_seed=0,a_-2.4,pcs_50
35,c2,0.0376054973575072,0.0055344087337196,AtlasNet,Eig_seed=0,a_-2.6,pcs_50
36,c2,0.0374540465813487,0.0055756427942837,AtlasNet,Eig_seed=0,a_-2.8,pcs_50
37,c2,0.0373311421889876,0.0054265706253838,AtlasNet,Eig_seed=0,a_-3,pcs_50
38,c2,0.1170080798910723,0.0052321422475248,AtlasNet,Eig_seed=0,a_-0.2,pcs_100
39,c2,0.1136497924619802,0.0057504110763887,AtlasNet,Eig_seed=0,a_-0.3,pcs_100
40,c2,0.1101013061947459,0.0058449246178894,AtlasNet,Eig_seed=0,a_-0.4,pcs_100
41,c2,0.1047079542243233,0.0062386707379712,AtlasNet,Eig_seed=0,a_-0.5,pcs_100
42,c2,0.100832360239743,0.0058485754780806,AtlasNet,Eig_seed=0,a_-0.6,pcs_100
43,c2,0.0958787048186686,0.0060838210361635,AtlasNet,Eig_seed=0,a_-0.7,pcs_100
44,c2,0.0896246846829077,0.0060775057908378,AtlasNet,Eig_seed=0,a_-0.8,pcs_100
45,c2,0.0825336894402813,0.0057641419490107,AtlasNet,Eig_seed=0,a_-0.9,pcs_100
46,c2,0.0748183933336424,0.0058529832436651,AtlasNet,Eig_seed=0,a_-1.0,pcs_100
47,c2,0.0628741478306729,0.0058200657115071,AtlasNet,Eig_seed=0,a_-1.2,pcs_100
48,c2,0.0518426133580335,0.0062889868322621,AtlasNet,Eig_seed=0,a_-1.4,pcs_100
49,c2,0.0464913942277318,0.0058619111949415,AtlasNet,Eig_seed=0,a_-1.6,pcs_100
50,c2,0.043094242777656,0.0064115716466102,AtlasNet,Eig_seed=0,a_-1.8,pcs_100
51,c2,0.0417529043982319,0.0065415662730285,AtlasNet,Eig_seed=0,a_-2,pcs_100
52,c2,0.0414663053304689,0.006426053825091,AtlasNet,Eig_seed=0,a_-2.2,pcs_100
53,c2,0.0413403890075897,0.0064598233522267,AtlasNet,Eig_seed=0,a_-2.4,pcs_100
54,c2,0.0413447378282836,0.0065108983898514,AtlasNet,Eig_seed=0,a_-2.6,pcs_100
55,c2,0.0412650439888188,0.0064462725871122,AtlasNet,Eig_seed=0,a_-2.8,pcs_100
56,c2,0.041337096728446,0.0064752716509139,AtlasNet,Eig_seed=0,a_-3,pcs_100
57,c2,0.1634373146226669,0.0041904876857722,AtlasNet,Eig_seed=0,a_-0.2,pcs_500
58,c2,0.1577237683543047,0.0044431861197094,AtlasNet,Eig_seed=0,a_-0.3,pcs_500
59,c2,0.1533177868834298,0.0046730351460513,AtlasNet,Eig_seed=0,a_-0.4,pcs_500
60,c2,0.1474388832778467,0.0048783116989318,AtlasNet,Eig_seed=0,a_-0.5,pcs_500
61,c2,0.1415961127184433,0.005621131168392,AtlasNet,Eig_seed=0,a_-0.6,pcs_500
62,c2,0.1338802665843387,0.0051489984967541,AtlasNet,Eig_seed=0,a_-0.7,pcs_500
63,c2,0.1278937981062804,0.0054457620784444,AtlasNet,Eig_seed=0,a_-0.8,pcs_500
64,c2,0.1252290773745134,0.0047485904427115,AtlasNet,Eig_seed=0,a_-0.9,pcs_500
65,c2,0.1185811744840084,0.0048929922789186,AtlasNet,Eig_seed=0,a_-1.0,pcs_500
66,c2,0.1044112963779318,0.0052280828612131,AtlasNet,Eig_seed=0,a_-1.2,pcs_500
67,c2,0.0924065852597162,0.0056309082855077,AtlasNet,Eig_seed=0,a_-1.4,pcs_500
68,c2,0.0814915767026558,0.0061202776926646,AtlasNet,Eig_seed=0,a_-1.6,pcs_500
69,c2,0.0695542486487841,0.0069363903876225,AtlasNet,Eig_seed=0,a_-1.8,pcs_500
70,c2,0.0567472937495959,0.0074855489770818,AtlasNet,Eig_seed=0,a_-2,pcs_500
71,c2,0.0504720809488111,0.0066860304884263,AtlasNet,Eig_seed=0,a_-2.2,pcs_500
72,c2,0.0456135133688114,0.0069291710040524,AtlasNet,Eig_seed=0,a_-2.4,pcs_500
73,c2,0.0441124008112545,0.0065182292330212,AtlasNet,Eig_seed=0,a_-2.6,pcs_500
74,c2,0.0442771551286054,0.0066965048677853,AtlasNet,Eig_seed=0,a_-2.8,pcs_500
75,c2,0.044298897234482,0.0067644446106481,AtlasNet,Eig_seed=0,a_-3,pcs_500
76,c2,0.1751276340280249,0.0046029565832785,AtlasNet,Eig_seed=0,a_-0.2,pcs_1000
77,c2,0.1720221777683761,0.0041578019986573,AtlasNet,Eig_seed=0,a_-0.3,pcs_1000
78,c2,0.1664286226588029,0.0044332652902725,AtlasNet,Eig_seed=0,a_-0.4,pcs_1000
79,c2,0.1600758265987222,0.0043772924127733,AtlasNet,Eig_seed=0,a_-0.5,pcs_1000
80,c2,0.1522420963875091,0.0041610910460427,AtlasNet,Eig_seed=0,a_-0.6,pcs_1000
81,c2,0.1467192772659184,0.0045037655565481,AtlasNet,Eig_seed=0,a_-0.7,pcs_1000
82,c2,0.1396653252064884,0.0046658020485202,AtlasNet,Eig_seed=0,a_-0.8,pcs_1000
83,c2,0.1354776785940896,0.0048941519619683,AtlasNet,Eig_seed=0,a_-0.9,pcs_1000
84,c2,0.1302553458701283,0.0048717707013197,AtlasNet,Eig_seed=0,a_-1.0,pcs_1000
85,c2,0.1174147478453906,0.0063442120771105,AtlasNet,Eig_seed=0,a_-1.2,pcs_1000
86,c2,0.1026890987535582,0.0060901955026104,AtlasNet,Eig_seed=0,a_-1.4,pcs_1000
87,c2,0.0899400763928891,0.0059031733583652,AtlasNet,Eig_seed=0,a_-1.6,pcs_1000
88,c2,0.0789737472839923,0.0068943712413573,AtlasNet,Eig_seed=0,a_-1.8,pcs_1000
89,c2,0.0660098941316971,0.0083136348566543,AtlasNet,Eig_seed=0,a_-2,pcs_1000
90,c2,0.054624045381079,0.0082219284272857,AtlasNet,Eig_seed=0,a_-2.2,pcs_1000
91,c2,0.0465846308344012,0.0084807938666388,AtlasNet,Eig_seed=0,a_-2.4,pcs_1000
92,c2,0.0441823092481727,0.0080719225548916,AtlasNet,Eig_seed=0,a_-2.6,pcs_1000
93,c2,0.0440211929601272,0.0073250530535203,AtlasNet,Eig_seed=0,a_-2.8,pcs_1000
94,c2,0.0431704374281715,0.00692827332538,AtlasNet,Eig_seed=0,a_-3,pcs_1000
