n,variance,init
811,0.38419035952199976,Eig|a_-0.6|v_0.1|stdev_1.0
812,0.38289703157170024,Eig|a_-0.6|v_0.1|stdev_1.0
813,0.3815923642933097,Eig|a_-0.6|v_0.1|stdev_1.0
814,0.3811769743712182,Eig|a_-0.6|v_0.1|stdev_1.0
815,0.3795582573169128,Eig|a_-0.6|v_0.1|stdev_1.0
816,0.3787663483500597,Eig|a_-0.6|v_0.1|stdev_1.0
817,0.37589419905883087,Eig|a_-0.6|v_0.1|stdev_1.0
818,0.3750769416571396,Eig|a_-0.6|v_0.1|stdev_1.0
819,0.37426534519443316,Eig|a_-0.6|v_0.1|stdev_1.0
820,0.37162024297196167,Eig|a_-0.6|v_0.1|stdev_1.0
821,0.370547008252729,Eig|a_-0.6|v_0.1|stdev_1.0
822,0.36843339173146966,Eig|a_-0.6|v_0.1|stdev_1.0
823,0.3664070061016273,Eig|a_-0.6|v_0.1|stdev_1.0
824,0.3651360617649129,Eig|a_-0.6|v_0.1|stdev_1.0
825,0.36359369282825627,Eig|a_-0.6|v_0.1|stdev_1.0
826,0.3631077212033917,Eig|a_-0.6|v_0.1|stdev_1.0
827,0.3599646612425077,Eig|a_-0.6|v_0.1|stdev_1.0
828,0.35800673039837905,Eig|a_-0.6|v_0.1|stdev_1.0
829,0.35660877333628316,Eig|a_-0.6|v_0.1|stdev_1.0
830,0.3540607899926811,Eig|a_-0.6|v_0.1|stdev_1.0
831,0.352727483246975,Eig|a_-0.6|v_0.1|stdev_1.0
832,0.35065575807470745,Eig|a_-0.6|v_0.1|stdev_1.0
833,0.3504644031946837,Eig|a_-0.6|v_0.1|stdev_1.0
834,0.34755908364155436,Eig|a_-0.6|v_0.1|stdev_1.0
835,0.3473985154850106,Eig|a_-0.6|v_0.1|stdev_1.0
836,0.34563366877071494,Eig|a_-0.6|v_0.1|stdev_1.0
837,0.3431722708139977,Eig|a_-0.6|v_0.1|stdev_1.0
838,0.34218592571677,Eig|a_-0.6|v_0.1|stdev_1.0
839,0.33927927426676496,Eig|a_-0.6|v_0.1|stdev_1.0
840,0.33709826598834036,Eig|a_-0.6|v_0.1|stdev_1.0
841,0.33546602046870716,Eig|a_-0.6|v_0.1|stdev_1.0
842,0.33453440796033557,Eig|a_-0.6|v_0.1|stdev_1.0
843,0.3330380548813689,Eig|a_-0.6|v_0.1|stdev_1.0
844,0.33142007360174003,Eig|a_-0.6|v_0.1|stdev_1.0
845,0.33023024032526954,Eig|a_-0.6|v_0.1|stdev_1.0
846,0.32829252245121787,Eig|a_-0.6|v_0.1|stdev_1.0
847,0.32607156497340767,Eig|a_-0.6|v_0.1|stdev_1.0
848,0.3240087800064533,Eig|a_-0.6|v_0.1|stdev_1.0
849,0.32366442023133907,Eig|a_-0.6|v_0.1|stdev_1.0
850,0.32255360535270067,Eig|a_-0.6|v_0.1|stdev_1.0
851,0.3203083760414355,Eig|a_-0.6|v_0.1|stdev_1.0
852,0.3200782366494033,Eig|a_-0.6|v_0.1|stdev_1.0
853,0.3190344018424689,Eig|a_-0.6|v_0.1|stdev_1.0
854,0.3176141149594193,Eig|a_-0.6|v_0.1|stdev_1.0
855,0.3165920364060822,Eig|a_-0.6|v_0.1|stdev_1.0
856,0.31469280014267736,Eig|a_-0.6|v_0.1|stdev_1.0
857,0.3133688287601479,Eig|a_-0.6|v_0.1|stdev_1.0
858,0.31230556990235603,Eig|a_-0.6|v_0.1|stdev_1.0
859,0.31167942432632756,Eig|a_-0.6|v_0.1|stdev_1.0
860,0.3095182675376839,Eig|a_-0.6|v_0.1|stdev_1.0
861,0.3071881382453085,Eig|a_-0.6|v_0.1|stdev_1.0
862,0.3068606698535428,Eig|a_-0.6|v_0.1|stdev_1.0
863,0.3045304944968406,Eig|a_-0.6|v_0.1|stdev_1.0
864,0.30305508426881933,Eig|a_-0.6|v_0.1|stdev_1.0
865,0.2997380335466872,Eig|a_-0.6|v_0.1|stdev_1.0
866,0.29932463312842505,Eig|a_-0.6|v_0.1|stdev_1.0
867,0.2975531285125342,Eig|a_-0.6|v_0.1|stdev_1.0
868,0.29726575491878415,Eig|a_-0.6|v_0.1|stdev_1.0
869,0.2950417072439938,Eig|a_-0.6|v_0.1|stdev_1.0
870,0.2934911983501647,Eig|a_-0.6|v_0.1|stdev_1.0
871,0.292491471299088,Eig|a_-0.6|v_0.1|stdev_1.0
872,0.29003625493172924,Eig|a_-0.6|v_0.1|stdev_1.0
873,0.2889857855250279,Eig|a_-0.6|v_0.1|stdev_1.0
874,0.2879258392465063,Eig|a_-0.6|v_0.1|stdev_1.0
875,0.2861818641462936,Eig|a_-0.6|v_0.1|stdev_1.0
876,0.2845914555587352,Eig|a_-0.6|v_0.1|stdev_1.0
877,0.2840071556553276,Eig|a_-0.6|v_0.1|stdev_1.0
878,0.28120738719305804,Eig|a_-0.6|v_0.1|stdev_1.0
879,0.28084939509485957,Eig|a_-0.6|v_0.1|stdev_1.0
880,0.2792004699503674,Eig|a_-0.6|v_0.1|stdev_1.0
881,0.2772069108041092,Eig|a_-0.6|v_0.1|stdev_1.0
882,0.27618691597920664,Eig|a_-0.6|v_0.1|stdev_1.0
883,0.27553533281386494,Eig|a_-0.6|v_0.1|stdev_1.0
884,0.2721981798257298,Eig|a_-0.6|v_0.1|stdev_1.0
885,0.2718192391974678,Eig|a_-0.6|v_0.1|stdev_1.0
886,0.2703117664181381,Eig|a_-0.6|v_0.1|stdev_1.0
887,0.26753696193395327,Eig|a_-0.6|v_0.1|stdev_1.0
888,0.2657902254258775,Eig|a_-0.6|v_0.1|stdev_1.0
889,0.2636222386601925,Eig|a_-0.6|v_0.1|stdev_1.0
890,0.2632422246707611,Eig|a_-0.6|v_0.1|stdev_1.0
891,0.26216133340409825,Eig|a_-0.6|v_0.1|stdev_1.0
892,0.26118910049336264,Eig|a_-0.6|v_0.1|stdev_1.0
893,0.2598134859201404,Eig|a_-0.6|v_0.1|stdev_1.0
894,0.25892127768929896,Eig|a_-0.6|v_0.1|stdev_1.0
895,0.25674460402452437,Eig|a_-0.6|v_0.1|stdev_1.0
896,0.2544876838169953,Eig|a_-0.6|v_0.1|stdev_1.0
897,0.2534542163822191,Eig|a_-0.6|v_0.1|stdev_1.0
898,0.25113820836415296,Eig|a_-0.6|v_0.1|stdev_1.0
899,0.24966244546443206,Eig|a_-0.6|v_0.1|stdev_1.0
900,0.2481910346111593,Eig|a_-0.6|v_0.1|stdev_1.0
901,0.24726294973231994,Eig|a_-0.6|v_0.1|stdev_1.0
902,0.24620787065998742,Eig|a_-0.6|v_0.1|stdev_1.0
903,0.2447409714025973,Eig|a_-0.6|v_0.1|stdev_1.0
904,0.24355055600836092,Eig|a_-0.6|v_0.1|stdev_1.0
905,0.24311397407106583,Eig|a_-0.6|v_0.1|stdev_1.0
906,0.24089908410757216,Eig|a_-0.6|v_0.1|stdev_1.0
907,0.23868729295343558,Eig|a_-0.6|v_0.1|stdev_1.0
908,0.23763276410338288,Eig|a_-0.6|v_0.1|stdev_1.0
909,0.2365810974489833,Eig|a_-0.6|v_0.1|stdev_1.0
910,0.2354323906555437,Eig|a_-0.6|v_0.1|stdev_1.0
911,0.23444894592458793,Eig|a_-0.6|v_0.1|stdev_1.0
912,0.23318954926229402,Eig|a_-0.6|v_0.1|stdev_1.0
913,0.23169541816624578,Eig|a_-0.6|v_0.1|stdev_1.0
914,0.22922738448675564,Eig|a_-0.6|v_0.1|stdev_1.0
915,0.22853068749015276,Eig|a_-0.6|v_0.1|stdev_1.0
916,0.22754687694112388,Eig|a_-0.6|v_0.1|stdev_1.0
917,0.2267757198336029,Eig|a_-0.6|v_0.1|stdev_1.0
918,0.2244927993609752,Eig|a_-0.6|v_0.1|stdev_1.0
919,0.22379977423325992,Eig|a_-0.6|v_0.1|stdev_1.0
920,0.2217246327058229,Eig|a_-0.6|v_0.1|stdev_1.0
921,0.2205843235138665,Eig|a_-0.6|v_0.1|stdev_1.0
922,0.21934519850462525,Eig|a_-0.6|v_0.1|stdev_1.0
923,0.21723212674446057,Eig|a_-0.6|v_0.1|stdev_1.0
924,0.2158058311667889,Eig|a_-0.6|v_0.1|stdev_1.0
925,0.2137629740900213,Eig|a_-0.6|v_0.1|stdev_1.0
926,0.2131311508979719,Eig|a_-0.6|v_0.1|stdev_1.0
927,0.2120085717393452,Eig|a_-0.6|v_0.1|stdev_1.0
928,0.2116587719457506,Eig|a_-0.6|v_0.1|stdev_1.0
929,0.20890403762509027,Eig|a_-0.6|v_0.1|stdev_1.0
930,0.20805957271988276,Eig|a_-0.6|v_0.1|stdev_1.0
931,0.20677480476687285,Eig|a_-0.6|v_0.1|stdev_1.0
932,0.20452777406350253,Eig|a_-0.6|v_0.1|stdev_1.0
933,0.20283021362752093,Eig|a_-0.6|v_0.1|stdev_1.0
934,0.20232139530623247,Eig|a_-0.6|v_0.1|stdev_1.0
935,0.20100696827407155,Eig|a_-0.6|v_0.1|stdev_1.0
936,0.19914954231719115,Eig|a_-0.6|v_0.1|stdev_1.0
937,0.19834753738366276,Eig|a_-0.6|v_0.1|stdev_1.0
938,0.19556001449855984,Eig|a_-0.6|v_0.1|stdev_1.0
939,0.19467995195231722,Eig|a_-0.6|v_0.1|stdev_1.0
940,0.1940795567663969,Eig|a_-0.6|v_0.1|stdev_1.0
941,0.19317916263485446,Eig|a_-0.6|v_0.1|stdev_1.0
942,0.19108700473700488,Eig|a_-0.6|v_0.1|stdev_1.0
943,0.1894082698115244,Eig|a_-0.6|v_0.1|stdev_1.0
944,0.18897649391532914,Eig|a_-0.6|v_0.1|stdev_1.0
945,0.18625540700226415,Eig|a_-0.6|v_0.1|stdev_1.0
946,0.18509070015174856,Eig|a_-0.6|v_0.1|stdev_1.0
947,0.1844187403948957,Eig|a_-0.6|v_0.1|stdev_1.0
948,0.18275903540920907,Eig|a_-0.6|v_0.1|stdev_1.0
949,0.18147241556690213,Eig|a_-0.6|v_0.1|stdev_1.0
950,0.1796717176525755,Eig|a_-0.6|v_0.1|stdev_1.0
951,0.1787929655171184,Eig|a_-0.6|v_0.1|stdev_1.0
952,0.17717919022274922,Eig|a_-0.6|v_0.1|stdev_1.0
953,0.17622332214940695,Eig|a_-0.6|v_0.1|stdev_1.0
954,0.1736380412561841,Eig|a_-0.6|v_0.1|stdev_1.0
955,0.17225937761414464,Eig|a_-0.6|v_0.1|stdev_1.0
956,0.17078355573555726,Eig|a_-0.6|v_0.1|stdev_1.0
957,0.16991393921760944,Eig|a_-0.6|v_0.1|stdev_1.0
958,0.1682888788201065,Eig|a_-0.6|v_0.1|stdev_1.0
959,0.1669102960075946,Eig|a_-0.6|v_0.1|stdev_1.0
960,0.16653814479839035,Eig|a_-0.6|v_0.1|stdev_1.0
961,0.16630873781812552,Eig|a_-0.6|v_0.1|stdev_1.0
962,0.1629307528698594,Eig|a_-0.6|v_0.1|stdev_1.0
963,0.16247675468246406,Eig|a_-0.6|v_0.1|stdev_1.0
964,0.16138780740416722,Eig|a_-0.6|v_0.1|stdev_1.0
965,0.15882227250280662,Eig|a_-0.6|v_0.1|stdev_1.0
966,0.15773781486905852,Eig|a_-0.6|v_0.1|stdev_1.0
967,0.15600445180522815,Eig|a_-0.6|v_0.1|stdev_1.0
968,0.15452110692709756,Eig|a_-0.6|v_0.1|stdev_1.0
969,0.15429439928013308,Eig|a_-0.6|v_0.1|stdev_1.0
970,0.1534779541908462,Eig|a_-0.6|v_0.1|stdev_1.0
971,0.1502353367296073,Eig|a_-0.6|v_0.1|stdev_1.0
972,0.14913921811074943,Eig|a_-0.6|v_0.1|stdev_1.0
973,0.14636008012552382,Eig|a_-0.6|v_0.1|stdev_1.0
974,0.14617945851750638,Eig|a_-0.6|v_0.1|stdev_1.0
975,0.14473125080499408,Eig|a_-0.6|v_0.1|stdev_1.0
976,0.14298012986491235,Eig|a_-0.6|v_0.1|stdev_1.0
977,0.14208216148747765,Eig|a_-0.6|v_0.1|stdev_1.0
978,0.14113085740387651,Eig|a_-0.6|v_0.1|stdev_1.0
979,0.13899505963126854,Eig|a_-0.6|v_0.1|stdev_1.0
980,0.13528448221992098,Eig|a_-0.6|v_0.1|stdev_1.0
981,0.13457595029916863,Eig|a_-0.6|v_0.1|stdev_1.0
982,0.13409077827531174,Eig|a_-0.6|v_0.1|stdev_1.0
983,0.13207256727621772,Eig|a_-0.6|v_0.1|stdev_1.0
984,0.13164786374261017,Eig|a_-0.6|v_0.1|stdev_1.0
985,0.13079008500737535,Eig|a_-0.6|v_0.1|stdev_1.0
986,0.13000921486760478,Eig|a_-0.6|v_0.1|stdev_1.0
987,0.12759865191001452,Eig|a_-0.6|v_0.1|stdev_1.0
988,0.12723519585953788,Eig|a_-0.6|v_0.1|stdev_1.0
989,0.1231119359790324,Eig|a_-0.6|v_0.1|stdev_1.0
990,0.121891808771017,Eig|a_-0.6|v_0.1|stdev_1.0
991,0.11939895060296485,Eig|a_-0.6|v_0.1|stdev_1.0
992,0.11510934417710876,Eig|a_-0.6|v_0.1|stdev_1.0
993,0.11378763706433177,Eig|a_-0.6|v_0.1|stdev_1.0
994,0.11209557908116698,Eig|a_-0.6|v_0.1|stdev_1.0
995,0.11086592218523363,Eig|a_-0.6|v_0.1|stdev_1.0
996,0.10935308227818079,Eig|a_-0.6|v_0.1|stdev_1.0
997,0.10467877131158362,Eig|a_-0.6|v_0.1|stdev_1.0
998,0.10393086806268302,Eig|a_-0.6|v_0.1|stdev_1.0
999,0.1032323224513459,Eig|a_-0.6|v_0.1|stdev_1.0
1000,5.202193581903089e-31,Eig|a_-0.6|v_0.1|stdev_1.0
1,60.59508217965285,Eig|a_-0.6|v_1|stdev_0.1
2,35.10123488619612,Eig|a_-0.6|v_1|stdev_0.1
3,27.994543763994233,Eig|a_-0.6|v_1|stdev_0.1
4,23.385792262698082,Eig|a_-0.6|v_1|stdev_0.1
5,20.82982633050756,Eig|a_-0.6|v_1|stdev_0.1
6,18.030669147992388,Eig|a_-0.6|v_1|stdev_0.1
7,17.349684560470248,Eig|a_-0.6|v_1|stdev_0.1
8,16.015557562107347,Eig|a_-0.6|v_1|stdev_0.1
9,14.558454487530119,Eig|a_-0.6|v_1|stdev_0.1
10,13.418090079189474,Eig|a_-0.6|v_1|stdev_0.1
11,13.158220956572661,Eig|a_-0.6|v_1|stdev_0.1
12,12.228903025898983,Eig|a_-0.6|v_1|stdev_0.1
13,12.124750517552112,Eig|a_-0.6|v_1|stdev_0.1
14,11.805685553868154,Eig|a_-0.6|v_1|stdev_0.1
15,11.29382273685683,Eig|a_-0.6|v_1|stdev_0.1
16,10.839428399758727,Eig|a_-0.6|v_1|stdev_0.1
17,10.495517762151373,Eig|a_-0.6|v_1|stdev_0.1
18,10.221151319343614,Eig|a_-0.6|v_1|stdev_0.1
19,9.754413390139721,Eig|a_-0.6|v_1|stdev_0.1
20,9.576863780999352,Eig|a_-0.6|v_1|stdev_0.1
21,9.503208591590854,Eig|a_-0.6|v_1|stdev_0.1
22,9.316630154594542,Eig|a_-0.6|v_1|stdev_0.1
23,8.918242196595411,Eig|a_-0.6|v_1|stdev_0.1
24,8.78522922560021,Eig|a_-0.6|v_1|stdev_0.1
25,8.61176667277163,Eig|a_-0.6|v_1|stdev_0.1
26,8.401903394815195,Eig|a_-0.6|v_1|stdev_0.1
27,8.339669699704974,Eig|a_-0.6|v_1|stdev_0.1
28,8.26533268829341,Eig|a_-0.6|v_1|stdev_0.1
29,7.938920869988816,Eig|a_-0.6|v_1|stdev_0.1
30,7.690040752662583,Eig|a_-0.6|v_1|stdev_0.1
31,7.613888629876311,Eig|a_-0.6|v_1|stdev_0.1
32,7.452586301201707,Eig|a_-0.6|v_1|stdev_0.1
33,7.312642579449905,Eig|a_-0.6|v_1|stdev_0.1
34,7.24842759437295,Eig|a_-0.6|v_1|stdev_0.1
35,7.059782442229516,Eig|a_-0.6|v_1|stdev_0.1
36,7.050101734781481,Eig|a_-0.6|v_1|stdev_0.1
37,6.904008130445937,Eig|a_-0.6|v_1|stdev_0.1
38,6.853271546001596,Eig|a_-0.6|v_1|stdev_0.1
39,6.803863547875178,Eig|a_-0.6|v_1|stdev_0.1
40,6.69271611184916,Eig|a_-0.6|v_1|stdev_0.1
41,6.570645374485759,Eig|a_-0.6|v_1|stdev_0.1
42,6.514504338893285,Eig|a_-0.6|v_1|stdev_0.1
43,6.403296515050639,Eig|a_-0.6|v_1|stdev_0.1
44,6.39688133631457,Eig|a_-0.6|v_1|stdev_0.1
45,6.307071320102643,Eig|a_-0.6|v_1|stdev_0.1
46,6.266343295234779,Eig|a_-0.6|v_1|stdev_0.1
47,6.140282527576558,Eig|a_-0.6|v_1|stdev_0.1
48,6.081197592797036,Eig|a_-0.6|v_1|stdev_0.1
49,5.998762081497547,Eig|a_-0.6|v_1|stdev_0.1
50,5.920754973041872,Eig|a_-0.6|v_1|stdev_0.1
51,5.904086838451014,Eig|a_-0.6|v_1|stdev_0.1
52,5.841095328821094,Eig|a_-0.6|v_1|stdev_0.1
53,5.763001635822258,Eig|a_-0.6|v_1|stdev_0.1
54,5.733902280711033,Eig|a_-0.6|v_1|stdev_0.1
55,5.6570609471687865,Eig|a_-0.6|v_1|stdev_0.1
56,5.603188824363918,Eig|a_-0.6|v_1|stdev_0.1
57,5.519934106606567,Eig|a_-0.6|v_1|stdev_0.1
58,5.451611666012657,Eig|a_-0.6|v_1|stdev_0.1
59,5.436848938194554,Eig|a_-0.6|v_1|stdev_0.1
60,5.382692643519708,Eig|a_-0.6|v_1|stdev_0.1
61,5.323719276610433,Eig|a_-0.6|v_1|stdev_0.1
62,5.314696236929856,Eig|a_-0.6|v_1|stdev_0.1
63,5.281932911245458,Eig|a_-0.6|v_1|stdev_0.1
64,5.263165380240994,Eig|a_-0.6|v_1|stdev_0.1
65,5.178009409530977,Eig|a_-0.6|v_1|stdev_0.1
66,5.137611211588844,Eig|a_-0.6|v_1|stdev_0.1
67,5.080807490900146,Eig|a_-0.6|v_1|stdev_0.1
68,5.044321948384175,Eig|a_-0.6|v_1|stdev_0.1
69,5.020586663430081,Eig|a_-0.6|v_1|stdev_0.1
70,4.978310100302912,Eig|a_-0.6|v_1|stdev_0.1
71,4.959304288019484,Eig|a_-0.6|v_1|stdev_0.1
72,4.916059113032637,Eig|a_-0.6|v_1|stdev_0.1
73,4.892353408742459,Eig|a_-0.6|v_1|stdev_0.1
74,4.83956227655513,Eig|a_-0.6|v_1|stdev_0.1
75,4.826807588915565,Eig|a_-0.6|v_1|stdev_0.1
76,4.784110577003806,Eig|a_-0.6|v_1|stdev_0.1
77,4.740022687218508,Eig|a_-0.6|v_1|stdev_0.1
78,4.732906645295835,Eig|a_-0.6|v_1|stdev_0.1
79,4.70326312125547,Eig|a_-0.6|v_1|stdev_0.1
80,4.686425733018749,Eig|a_-0.6|v_1|stdev_0.1
81,4.628854509006191,Eig|a_-0.6|v_1|stdev_0.1
82,4.6011656718746545,Eig|a_-0.6|v_1|stdev_0.1
83,4.589661490619251,Eig|a_-0.6|v_1|stdev_0.1
84,4.541445282054953,Eig|a_-0.6|v_1|stdev_0.1
85,4.512970090259913,Eig|a_-0.6|v_1|stdev_0.1
86,4.4680641606664295,Eig|a_-0.6|v_1|stdev_0.1
87,4.440908245834994,Eig|a_-0.6|v_1|stdev_0.1
88,4.4002732089284065,Eig|a_-0.6|v_1|stdev_0.1
89,4.383446659171162,Eig|a_-0.6|v_1|stdev_0.1
90,4.358433145246779,Eig|a_-0.6|v_1|stdev_0.1
91,4.32455547812979,Eig|a_-0.6|v_1|stdev_0.1
92,4.31049595121516,Eig|a_-0.6|v_1|stdev_0.1
93,4.280022520102232,Eig|a_-0.6|v_1|stdev_0.1
94,4.245051182571767,Eig|a_-0.6|v_1|stdev_0.1
95,4.232612135409872,Eig|a_-0.6|v_1|stdev_0.1
96,4.215371321825615,Eig|a_-0.6|v_1|stdev_0.1
97,4.192835013045098,Eig|a_-0.6|v_1|stdev_0.1
98,4.166597198593879,Eig|a_-0.6|v_1|stdev_0.1
99,4.131187485020181,Eig|a_-0.6|v_1|stdev_0.1
100,4.114249931291223,Eig|a_-0.6|v_1|stdev_0.1
101,4.086593660524112,Eig|a_-0.6|v_1|stdev_0.1
102,4.082402688159535,Eig|a_-0.6|v_1|stdev_0.1
103,4.05474128536694,Eig|a_-0.6|v_1|stdev_0.1
104,4.0512092003519085,Eig|a_-0.6|v_1|stdev_0.1
105,4.021203220077419,Eig|a_-0.6|v_1|stdev_0.1
106,3.97477235384601,Eig|a_-0.6|v_1|stdev_0.1
107,3.956273592345313,Eig|a_-0.6|v_1|stdev_0.1
108,3.9212770035419164,Eig|a_-0.6|v_1|stdev_0.1
109,3.916775466176178,Eig|a_-0.6|v_1|stdev_0.1
110,3.895556540550158,Eig|a_-0.6|v_1|stdev_0.1
111,3.876053828742327,Eig|a_-0.6|v_1|stdev_0.1
112,3.859064899396496,Eig|a_-0.6|v_1|stdev_0.1
113,3.831446430999125,Eig|a_-0.6|v_1|stdev_0.1
114,3.8139583520363702,Eig|a_-0.6|v_1|stdev_0.1
115,3.800897663637227,Eig|a_-0.6|v_1|stdev_0.1
116,3.787679782390703,Eig|a_-0.6|v_1|stdev_0.1
117,3.7642710288822725,Eig|a_-0.6|v_1|stdev_0.1
118,3.759969295947795,Eig|a_-0.6|v_1|stdev_0.1
119,3.7308293242367645,Eig|a_-0.6|v_1|stdev_0.1
120,3.70211963487001,Eig|a_-0.6|v_1|stdev_0.1
121,3.6933020356856683,Eig|a_-0.6|v_1|stdev_0.1
122,3.679679441588974,Eig|a_-0.6|v_1|stdev_0.1
123,3.6583734338542775,Eig|a_-0.6|v_1|stdev_0.1
124,3.6481692587378607,Eig|a_-0.6|v_1|stdev_0.1
125,3.6268971316343106,Eig|a_-0.6|v_1|stdev_0.1
126,3.5957878765453453,Eig|a_-0.6|v_1|stdev_0.1
127,3.586004455194975,Eig|a_-0.6|v_1|stdev_0.1
128,3.554603659794412,Eig|a_-0.6|v_1|stdev_0.1
129,3.5470151247595965,Eig|a_-0.6|v_1|stdev_0.1
130,3.5357362359388507,Eig|a_-0.6|v_1|stdev_0.1
131,3.5264530960990172,Eig|a_-0.6|v_1|stdev_0.1
132,3.4919747713605678,Eig|a_-0.6|v_1|stdev_0.1
133,3.487302587605104,Eig|a_-0.6|v_1|stdev_0.1
134,3.4747168715227996,Eig|a_-0.6|v_1|stdev_0.1
135,3.4522514749939877,Eig|a_-0.6|v_1|stdev_0.1
136,3.4415401143423523,Eig|a_-0.6|v_1|stdev_0.1
137,3.4086976470798813,Eig|a_-0.6|v_1|stdev_0.1
138,3.403766220357658,Eig|a_-0.6|v_1|stdev_0.1
139,3.3996073003224057,Eig|a_-0.6|v_1|stdev_0.1
140,3.3811853848897764,Eig|a_-0.6|v_1|stdev_0.1
141,3.3767230635840577,Eig|a_-0.6|v_1|stdev_0.1
142,3.355944026177959,Eig|a_-0.6|v_1|stdev_0.1
143,3.336598569774001,Eig|a_-0.6|v_1|stdev_0.1
144,3.33200958027078,Eig|a_-0.6|v_1|stdev_0.1
145,3.3096604128793703,Eig|a_-0.6|v_1|stdev_0.1
146,3.3040805298877283,Eig|a_-0.6|v_1|stdev_0.1
147,3.28723891929416,Eig|a_-0.6|v_1|stdev_0.1
148,3.2652849351949467,Eig|a_-0.6|v_1|stdev_0.1
149,3.25181673892915,Eig|a_-0.6|v_1|stdev_0.1
150,3.241129384701159,Eig|a_-0.6|v_1|stdev_0.1
151,3.238063117147732,Eig|a_-0.6|v_1|stdev_0.1
152,3.210842730691776,Eig|a_-0.6|v_1|stdev_0.1
153,3.1999209734355696,Eig|a_-0.6|v_1|stdev_0.1
154,3.1945841780583293,Eig|a_-0.6|v_1|stdev_0.1
155,3.182636830306365,Eig|a_-0.6|v_1|stdev_0.1
156,3.1757271008270465,Eig|a_-0.6|v_1|stdev_0.1
157,3.166090775096775,Eig|a_-0.6|v_1|stdev_0.1
158,3.1501013621949303,Eig|a_-0.6|v_1|stdev_0.1
159,3.1371138450913545,Eig|a_-0.6|v_1|stdev_0.1
160,3.1228243123569146,Eig|a_-0.6|v_1|stdev_0.1
161,3.098212449073461,Eig|a_-0.6|v_1|stdev_0.1
162,3.0948061789178585,Eig|a_-0.6|v_1|stdev_0.1
163,3.0816089410392284,Eig|a_-0.6|v_1|stdev_0.1
164,3.0659710479141875,Eig|a_-0.6|v_1|stdev_0.1
165,3.058641718403184,Eig|a_-0.6|v_1|stdev_0.1
166,3.042673619210306,Eig|a_-0.6|v_1|stdev_0.1
167,3.025920885514131,Eig|a_-0.6|v_1|stdev_0.1
168,3.0107732763681017,Eig|a_-0.6|v_1|stdev_0.1
169,3.004522259925185,Eig|a_-0.6|v_1|stdev_0.1
170,2.994802284378833,Eig|a_-0.6|v_1|stdev_0.1
171,2.9849960988955506,Eig|a_-0.6|v_1|stdev_0.1
172,2.973020411926676,Eig|a_-0.6|v_1|stdev_0.1
173,2.9629244562984334,Eig|a_-0.6|v_1|stdev_0.1
174,2.9525188108765676,Eig|a_-0.6|v_1|stdev_0.1
175,2.9381603165681067,Eig|a_-0.6|v_1|stdev_0.1
176,2.931990621652281,Eig|a_-0.6|v_1|stdev_0.1
177,2.9180175467781093,Eig|a_-0.6|v_1|stdev_0.1
178,2.909697168501404,Eig|a_-0.6|v_1|stdev_0.1
179,2.89911137360375,Eig|a_-0.6|v_1|stdev_0.1
180,2.881372963038735,Eig|a_-0.6|v_1|stdev_0.1
181,2.86756883955925,Eig|a_-0.6|v_1|stdev_0.1
182,2.863459371838067,Eig|a_-0.6|v_1|stdev_0.1
183,2.847595923574227,Eig|a_-0.6|v_1|stdev_0.1
184,2.842024595369478,Eig|a_-0.6|v_1|stdev_0.1
185,2.8314807650436844,Eig|a_-0.6|v_1|stdev_0.1
186,2.829222469055347,Eig|a_-0.6|v_1|stdev_0.1
187,2.8055250384356594,Eig|a_-0.6|v_1|stdev_0.1
188,2.7963012791964115,Eig|a_-0.6|v_1|stdev_0.1
189,2.7852778637435933,Eig|a_-0.6|v_1|stdev_0.1
190,2.7781265398972996,Eig|a_-0.6|v_1|stdev_0.1
191,2.7718680324831295,Eig|a_-0.6|v_1|stdev_0.1
192,2.7645997345588023,Eig|a_-0.6|v_1|stdev_0.1
193,2.7550416247537983,Eig|a_-0.6|v_1|stdev_0.1
194,2.738076102806253,Eig|a_-0.6|v_1|stdev_0.1
195,2.729919840348788,Eig|a_-0.6|v_1|stdev_0.1
196,2.7251852677408954,Eig|a_-0.6|v_1|stdev_0.1
197,2.71326313084642,Eig|a_-0.6|v_1|stdev_0.1
198,2.708377177850061,Eig|a_-0.6|v_1|stdev_0.1
199,2.704666111487581,Eig|a_-0.6|v_1|stdev_0.1
200,2.69149554075385,Eig|a_-0.6|v_1|stdev_0.1
201,2.685002225277477,Eig|a_-0.6|v_1|stdev_0.1
202,2.67416790763649,Eig|a_-0.6|v_1|stdev_0.1
203,2.6688971127544305,Eig|a_-0.6|v_1|stdev_0.1
204,2.659782951323924,Eig|a_-0.6|v_1|stdev_0.1
205,2.6517544896952034,Eig|a_-0.6|v_1|stdev_0.1
206,2.648187296988989,Eig|a_-0.6|v_1|stdev_0.1
207,2.6355571427006366,Eig|a_-0.6|v_1|stdev_0.1
208,2.6330807878665774,Eig|a_-0.6|v_1|stdev_0.1
209,2.6241140626399844,Eig|a_-0.6|v_1|stdev_0.1
210,2.6150237989073926,Eig|a_-0.6|v_1|stdev_0.1
211,2.5953652443065343,Eig|a_-0.6|v_1|stdev_0.1
212,2.5888558264826833,Eig|a_-0.6|v_1|stdev_0.1
213,2.5815484566145264,Eig|a_-0.6|v_1|stdev_0.1
214,2.5734128887167818,Eig|a_-0.6|v_1|stdev_0.1
