n,variance,init
302,69.73792788286805,Eig|a_-0.2|v_10|stdev_1.0
303,69.58221450594043,Eig|a_-0.2|v_10|stdev_1.0
304,69.39859218352366,Eig|a_-0.2|v_10|stdev_1.0
305,69.37657422313993,Eig|a_-0.2|v_10|stdev_1.0
306,69.20846721634507,Eig|a_-0.2|v_10|stdev_1.0
307,68.77400579962158,Eig|a_-0.2|v_10|stdev_1.0
308,68.72448982486036,Eig|a_-0.2|v_10|stdev_1.0
309,68.69255219558194,Eig|a_-0.2|v_10|stdev_1.0
310,68.31721647028924,Eig|a_-0.2|v_10|stdev_1.0
311,68.27971709943539,Eig|a_-0.2|v_10|stdev_1.0
312,68.08279531782945,Eig|a_-0.2|v_10|stdev_1.0
313,67.91873750462237,Eig|a_-0.2|v_10|stdev_1.0
314,67.84855345603339,Eig|a_-0.2|v_10|stdev_1.0
315,67.6001302002956,Eig|a_-0.2|v_10|stdev_1.0
316,67.48037051869413,Eig|a_-0.2|v_10|stdev_1.0
317,67.34433421276944,Eig|a_-0.2|v_10|stdev_1.0
318,67.19327332102577,Eig|a_-0.2|v_10|stdev_1.0
319,67.00764107051886,Eig|a_-0.2|v_10|stdev_1.0
320,66.92827779078607,Eig|a_-0.2|v_10|stdev_1.0
321,66.84883032057648,Eig|a_-0.2|v_10|stdev_1.0
322,66.63206340294643,Eig|a_-0.2|v_10|stdev_1.0
323,66.55918653480308,Eig|a_-0.2|v_10|stdev_1.0
324,66.165208380261,Eig|a_-0.2|v_10|stdev_1.0
325,66.0826929543088,Eig|a_-0.2|v_10|stdev_1.0
326,65.91235045849942,Eig|a_-0.2|v_10|stdev_1.0
327,65.66998760697697,Eig|a_-0.2|v_10|stdev_1.0
328,65.59705043674704,Eig|a_-0.2|v_10|stdev_1.0
329,65.3669740486575,Eig|a_-0.2|v_10|stdev_1.0
330,65.19455141364472,Eig|a_-0.2|v_10|stdev_1.0
331,65.07387177509253,Eig|a_-0.2|v_10|stdev_1.0
332,64.86233775019669,Eig|a_-0.2|v_10|stdev_1.0
333,64.72152797608766,Eig|a_-0.2|v_10|stdev_1.0
334,64.56835287967864,Eig|a_-0.2|v_10|stdev_1.0
335,64.42268264580237,Eig|a_-0.2|v_10|stdev_1.0
336,64.2835502792916,Eig|a_-0.2|v_10|stdev_1.0
337,64.03453689793396,Eig|a_-0.2|v_10|stdev_1.0
338,63.91986414362638,Eig|a_-0.2|v_10|stdev_1.0
339,63.75528035569261,Eig|a_-0.2|v_10|stdev_1.0
340,63.58221556590536,Eig|a_-0.2|v_10|stdev_1.0
341,63.38020221535709,Eig|a_-0.2|v_10|stdev_1.0
342,63.27838310725061,Eig|a_-0.2|v_10|stdev_1.0
343,62.96082161620939,Eig|a_-0.2|v_10|stdev_1.0
344,62.9542251511256,Eig|a_-0.2|v_10|stdev_1.0
345,62.878084484699684,Eig|a_-0.2|v_10|stdev_1.0
346,62.75891171391898,Eig|a_-0.2|v_10|stdev_1.0
347,62.562119977394154,Eig|a_-0.2|v_10|stdev_1.0
348,62.37311863241961,Eig|a_-0.2|v_10|stdev_1.0
349,62.317743500567204,Eig|a_-0.2|v_10|stdev_1.0
350,62.090268139402006,Eig|a_-0.2|v_10|stdev_1.0
351,61.83160930172445,Eig|a_-0.2|v_10|stdev_1.0
352,61.71905209537184,Eig|a_-0.2|v_10|stdev_1.0
353,61.65522794212566,Eig|a_-0.2|v_10|stdev_1.0
354,61.398503335012265,Eig|a_-0.2|v_10|stdev_1.0
355,61.32506040727032,Eig|a_-0.2|v_10|stdev_1.0
356,61.003577981244135,Eig|a_-0.2|v_10|stdev_1.0
357,60.95434251695582,Eig|a_-0.2|v_10|stdev_1.0
358,60.76285914251152,Eig|a_-0.2|v_10|stdev_1.0
359,60.640974120805346,Eig|a_-0.2|v_10|stdev_1.0
360,60.52642032059425,Eig|a_-0.2|v_10|stdev_1.0
361,60.39169159244479,Eig|a_-0.2|v_10|stdev_1.0
362,60.06962680579071,Eig|a_-0.2|v_10|stdev_1.0
363,59.97153203607191,Eig|a_-0.2|v_10|stdev_1.0
364,59.78023725623045,Eig|a_-0.2|v_10|stdev_1.0
365,59.73049440226903,Eig|a_-0.2|v_10|stdev_1.0
366,59.43887554396539,Eig|a_-0.2|v_10|stdev_1.0
367,59.320962210870746,Eig|a_-0.2|v_10|stdev_1.0
368,59.19912967123034,Eig|a_-0.2|v_10|stdev_1.0
369,59.03841903047397,Eig|a_-0.2|v_10|stdev_1.0
370,58.97778992311781,Eig|a_-0.2|v_10|stdev_1.0
371,58.96075209784475,Eig|a_-0.2|v_10|stdev_1.0
372,58.838065821117304,Eig|a_-0.2|v_10|stdev_1.0
373,58.74300627100947,Eig|a_-0.2|v_10|stdev_1.0
374,58.59731013323112,Eig|a_-0.2|v_10|stdev_1.0
375,58.33559064477686,Eig|a_-0.2|v_10|stdev_1.0
376,58.19617536919657,Eig|a_-0.2|v_10|stdev_1.0
377,58.03217812951823,Eig|a_-0.2|v_10|stdev_1.0
378,57.94292897942468,Eig|a_-0.2|v_10|stdev_1.0
379,57.82393757242115,Eig|a_-0.2|v_10|stdev_1.0
380,57.77594526561162,Eig|a_-0.2|v_10|stdev_1.0
381,57.560405601717044,Eig|a_-0.2|v_10|stdev_1.0
382,57.38025790376183,Eig|a_-0.2|v_10|stdev_1.0
383,57.19338075709292,Eig|a_-0.2|v_10|stdev_1.0
384,57.059545600929646,Eig|a_-0.2|v_10|stdev_1.0
385,56.89603016263871,Eig|a_-0.2|v_10|stdev_1.0
386,56.72995585668831,Eig|a_-0.2|v_10|stdev_1.0
387,56.625666885216035,Eig|a_-0.2|v_10|stdev_1.0
388,56.33890190959204,Eig|a_-0.2|v_10|stdev_1.0
389,56.224194411924,Eig|a_-0.2|v_10|stdev_1.0
390,56.10385548588163,Eig|a_-0.2|v_10|stdev_1.0
391,55.93974725367286,Eig|a_-0.2|v_10|stdev_1.0
392,55.86944505740945,Eig|a_-0.2|v_10|stdev_1.0
393,55.646099814570086,Eig|a_-0.2|v_10|stdev_1.0
394,55.51027697922343,Eig|a_-0.2|v_10|stdev_1.0
395,55.4378904655982,Eig|a_-0.2|v_10|stdev_1.0
396,55.326544079017154,Eig|a_-0.2|v_10|stdev_1.0
397,55.24483353604797,Eig|a_-0.2|v_10|stdev_1.0
398,55.08963610925444,Eig|a_-0.2|v_10|stdev_1.0
399,55.029047760460436,Eig|a_-0.2|v_10|stdev_1.0
400,54.925984792465044,Eig|a_-0.2|v_10|stdev_1.0
401,54.6987033578376,Eig|a_-0.2|v_10|stdev_1.0
402,54.594454287543876,Eig|a_-0.2|v_10|stdev_1.0
403,54.487212764654004,Eig|a_-0.2|v_10|stdev_1.0
404,54.33396591484303,Eig|a_-0.2|v_10|stdev_1.0
405,54.18821539080392,Eig|a_-0.2|v_10|stdev_1.0
406,54.149648572748895,Eig|a_-0.2|v_10|stdev_1.0
407,53.9045111875305,Eig|a_-0.2|v_10|stdev_1.0
408,53.729540752624445,Eig|a_-0.2|v_10|stdev_1.0
409,53.58147209964148,Eig|a_-0.2|v_10|stdev_1.0
410,53.41923875181523,Eig|a_-0.2|v_10|stdev_1.0
411,53.39793836772871,Eig|a_-0.2|v_10|stdev_1.0
412,53.30420414144262,Eig|a_-0.2|v_10|stdev_1.0
413,53.129355750993746,Eig|a_-0.2|v_10|stdev_1.0
414,52.8973010567098,Eig|a_-0.2|v_10|stdev_1.0
415,52.75962494640932,Eig|a_-0.2|v_10|stdev_1.0
416,52.647909900983535,Eig|a_-0.2|v_10|stdev_1.0
417,52.59292606325735,Eig|a_-0.2|v_10|stdev_1.0
418,52.4758771035245,Eig|a_-0.2|v_10|stdev_1.0
419,52.42611745314142,Eig|a_-0.2|v_10|stdev_1.0
420,52.31061643294664,Eig|a_-0.2|v_10|stdev_1.0
421,52.201686864444696,Eig|a_-0.2|v_10|stdev_1.0
422,52.01070178534629,Eig|a_-0.2|v_10|stdev_1.0
423,51.856811567624696,Eig|a_-0.2|v_10|stdev_1.0
424,51.720806559280234,Eig|a_-0.2|v_10|stdev_1.0
425,51.55318412323558,Eig|a_-0.2|v_10|stdev_1.0
426,51.34633067193914,Eig|a_-0.2|v_10|stdev_1.0
427,51.25259917795373,Eig|a_-0.2|v_10|stdev_1.0
428,51.17994917870647,Eig|a_-0.2|v_10|stdev_1.0
429,51.067301489252614,Eig|a_-0.2|v_10|stdev_1.0
430,50.939409433562254,Eig|a_-0.2|v_10|stdev_1.0
431,50.851507044952065,Eig|a_-0.2|v_10|stdev_1.0
432,50.79904556953047,Eig|a_-0.2|v_10|stdev_1.0
433,50.69303101252304,Eig|a_-0.2|v_10|stdev_1.0
434,50.4880854167494,Eig|a_-0.2|v_10|stdev_1.0
435,50.422028744937755,Eig|a_-0.2|v_10|stdev_1.0
436,50.39386650580156,Eig|a_-0.2|v_10|stdev_1.0
437,50.25965637768125,Eig|a_-0.2|v_10|stdev_1.0
438,50.096649567089116,Eig|a_-0.2|v_10|stdev_1.0
439,49.94126466332704,Eig|a_-0.2|v_10|stdev_1.0
440,49.82991455469464,Eig|a_-0.2|v_10|stdev_1.0
441,49.6023641551566,Eig|a_-0.2|v_10|stdev_1.0
442,49.5778955732517,Eig|a_-0.2|v_10|stdev_1.0
443,49.47564647071427,Eig|a_-0.2|v_10|stdev_1.0
444,49.294685835663174,Eig|a_-0.2|v_10|stdev_1.0
445,49.17606353798583,Eig|a_-0.2|v_10|stdev_1.0
446,49.12728985017448,Eig|a_-0.2|v_10|stdev_1.0
447,49.04870079404809,Eig|a_-0.2|v_10|stdev_1.0
448,48.80870422694716,Eig|a_-0.2|v_10|stdev_1.0
449,48.6701190147356,Eig|a_-0.2|v_10|stdev_1.0
450,48.638578305542026,Eig|a_-0.2|v_10|stdev_1.0
451,48.395853644935585,Eig|a_-0.2|v_10|stdev_1.0
452,48.23657629133705,Eig|a_-0.2|v_10|stdev_1.0
453,48.081625309065494,Eig|a_-0.2|v_10|stdev_1.0
454,47.915055017123706,Eig|a_-0.2|v_10|stdev_1.0
455,47.852206016555776,Eig|a_-0.2|v_10|stdev_1.0
456,47.73748006765205,Eig|a_-0.2|v_10|stdev_1.0
457,47.583326446946586,Eig|a_-0.2|v_10|stdev_1.0
458,47.4642473850053,Eig|a_-0.2|v_10|stdev_1.0
459,47.367599972647255,Eig|a_-0.2|v_10|stdev_1.0
460,47.22510999159981,Eig|a_-0.2|v_10|stdev_1.0
461,47.13820882505308,Eig|a_-0.2|v_10|stdev_1.0
462,47.05960726745579,Eig|a_-0.2|v_10|stdev_1.0
463,46.97928266312941,Eig|a_-0.2|v_10|stdev_1.0
464,46.88367618933141,Eig|a_-0.2|v_10|stdev_1.0
465,46.79783865084986,Eig|a_-0.2|v_10|stdev_1.0
466,46.784261469850485,Eig|a_-0.2|v_10|stdev_1.0
467,46.54494826290427,Eig|a_-0.2|v_10|stdev_1.0
468,46.341152781187574,Eig|a_-0.2|v_10|stdev_1.0
469,46.20670758759919,Eig|a_-0.2|v_10|stdev_1.0
470,46.07371934857623,Eig|a_-0.2|v_10|stdev_1.0
471,45.96175483980205,Eig|a_-0.2|v_10|stdev_1.0
472,45.81777516004046,Eig|a_-0.2|v_10|stdev_1.0
473,45.6308694425876,Eig|a_-0.2|v_10|stdev_1.0
474,45.5584511876177,Eig|a_-0.2|v_10|stdev_1.0
475,45.48651668995345,Eig|a_-0.2|v_10|stdev_1.0
476,45.42104821372457,Eig|a_-0.2|v_10|stdev_1.0
477,45.38252687513842,Eig|a_-0.2|v_10|stdev_1.0
478,45.19579031479628,Eig|a_-0.2|v_10|stdev_1.0
479,45.048446715558114,Eig|a_-0.2|v_10|stdev_1.0
480,44.938866336777636,Eig|a_-0.2|v_10|stdev_1.0
481,44.85658269639872,Eig|a_-0.2|v_10|stdev_1.0
482,44.76656511422113,Eig|a_-0.2|v_10|stdev_1.0
483,44.70821059896517,Eig|a_-0.2|v_10|stdev_1.0
484,44.48779882829285,Eig|a_-0.2|v_10|stdev_1.0
485,44.40891960041175,Eig|a_-0.2|v_10|stdev_1.0
486,44.301581992585305,Eig|a_-0.2|v_10|stdev_1.0
487,44.23320653436063,Eig|a_-0.2|v_10|stdev_1.0
488,44.1635407703056,Eig|a_-0.2|v_10|stdev_1.0
489,44.01383368390895,Eig|a_-0.2|v_10|stdev_1.0
490,43.90643162281498,Eig|a_-0.2|v_10|stdev_1.0
491,43.825729809287736,Eig|a_-0.2|v_10|stdev_1.0
492,43.7723500356579,Eig|a_-0.2|v_10|stdev_1.0
493,43.60647086940857,Eig|a_-0.2|v_10|stdev_1.0
494,43.41925721353355,Eig|a_-0.2|v_10|stdev_1.0
495,43.33870869186821,Eig|a_-0.2|v_10|stdev_1.0
496,43.23154683364286,Eig|a_-0.2|v_10|stdev_1.0
497,42.944749650540516,Eig|a_-0.2|v_10|stdev_1.0
498,42.782718231038636,Eig|a_-0.2|v_10|stdev_1.0
499,42.74582680695537,Eig|a_-0.2|v_10|stdev_1.0
500,42.64199995976461,Eig|a_-0.2|v_10|stdev_1.0
501,42.507963925134064,Eig|a_-0.2|v_10|stdev_1.0
502,42.28812899728776,Eig|a_-0.2|v_10|stdev_1.0
503,42.2310243123567,Eig|a_-0.2|v_10|stdev_1.0
504,42.131948661612476,Eig|a_-0.2|v_10|stdev_1.0
505,42.072777066200224,Eig|a_-0.2|v_10|stdev_1.0
506,41.917098874610225,Eig|a_-0.2|v_10|stdev_1.0
507,41.840961625033216,Eig|a_-0.2|v_10|stdev_1.0
508,41.78893724809511,Eig|a_-0.2|v_10|stdev_1.0
509,41.71432800469044,Eig|a_-0.2|v_10|stdev_1.0
510,41.558879785521306,Eig|a_-0.2|v_10|stdev_1.0
511,41.359716227984016,Eig|a_-0.2|v_10|stdev_1.0
512,41.32990041704261,Eig|a_-0.2|v_10|stdev_1.0
513,41.244825371388046,Eig|a_-0.2|v_10|stdev_1.0
514,41.13712083778315,Eig|a_-0.2|v_10|stdev_1.0
515,40.99310658277976,Eig|a_-0.2|v_10|stdev_1.0
516,40.93062691330214,Eig|a_-0.2|v_10|stdev_1.0
517,40.871100953137045,Eig|a_-0.2|v_10|stdev_1.0
518,40.83037487739721,Eig|a_-0.2|v_10|stdev_1.0
519,40.69769480782362,Eig|a_-0.2|v_10|stdev_1.0
520,40.59656308860027,Eig|a_-0.2|v_10|stdev_1.0
521,40.47261265600048,Eig|a_-0.2|v_10|stdev_1.0
522,40.22813673327216,Eig|a_-0.2|v_10|stdev_1.0
523,40.1756825553862,Eig|a_-0.2|v_10|stdev_1.0
524,40.045890150726805,Eig|a_-0.2|v_10|stdev_1.0
525,39.82394946175745,Eig|a_-0.2|v_10|stdev_1.0
526,39.78309976722127,Eig|a_-0.2|v_10|stdev_1.0
527,39.616217062060215,Eig|a_-0.2|v_10|stdev_1.0
528,39.567798021371,Eig|a_-0.2|v_10|stdev_1.0
529,39.42577430661187,Eig|a_-0.2|v_10|stdev_1.0
530,39.38929005347371,Eig|a_-0.2|v_10|stdev_1.0
531,39.1967831923173,Eig|a_-0.2|v_10|stdev_1.0
532,39.1408124327676,Eig|a_-0.2|v_10|stdev_1.0
533,38.99983483168687,Eig|a_-0.2|v_10|stdev_1.0
534,38.93700484407141,Eig|a_-0.2|v_10|stdev_1.0
535,38.845557676375996,Eig|a_-0.2|v_10|stdev_1.0
536,38.6610238943209,Eig|a_-0.2|v_10|stdev_1.0
537,38.626459965334966,Eig|a_-0.2|v_10|stdev_1.0
538,38.53119280679304,Eig|a_-0.2|v_10|stdev_1.0
539,38.45324822869389,Eig|a_-0.2|v_10|stdev_1.0
540,38.42140717298949,Eig|a_-0.2|v_10|stdev_1.0
541,38.227850811808985,Eig|a_-0.2|v_10|stdev_1.0
542,38.1525887076172,Eig|a_-0.2|v_10|stdev_1.0
543,38.06334409896661,Eig|a_-0.2|v_10|stdev_1.0
544,37.99303643795546,Eig|a_-0.2|v_10|stdev_1.0
545,37.92503799449881,Eig|a_-0.2|v_10|stdev_1.0
546,37.79405566522547,Eig|a_-0.2|v_10|stdev_1.0
547,37.65366064903647,Eig|a_-0.2|v_10|stdev_1.0
548,37.43390663634869,Eig|a_-0.2|v_10|stdev_1.0
549,37.401061685697,Eig|a_-0.2|v_10|stdev_1.0
550,37.313945546667455,Eig|a_-0.2|v_10|stdev_1.0
551,37.12306007894788,Eig|a_-0.2|v_10|stdev_1.0
552,37.065759214621735,Eig|a_-0.2|v_10|stdev_1.0
553,36.987910314348476,Eig|a_-0.2|v_10|stdev_1.0
554,36.974909679183604,Eig|a_-0.2|v_10|stdev_1.0
555,36.75628074422671,Eig|a_-0.2|v_10|stdev_1.0
556,36.73481263599025,Eig|a_-0.2|v_10|stdev_1.0
557,36.64560478310094,Eig|a_-0.2|v_10|stdev_1.0
558,36.619754852745274,Eig|a_-0.2|v_10|stdev_1.0
559,36.49847124243647,Eig|a_-0.2|v_10|stdev_1.0
560,36.36723953578951,Eig|a_-0.2|v_10|stdev_1.0
561,36.26876445973067,Eig|a_-0.2|v_10|stdev_1.0
562,36.15586245668165,Eig|a_-0.2|v_10|stdev_1.0
563,36.11793219506801,Eig|a_-0.2|v_10|stdev_1.0
564,36.06778068755743,Eig|a_-0.2|v_10|stdev_1.0
565,35.734848220677826,Eig|a_-0.2|v_10|stdev_1.0
566,35.696559245539916,Eig|a_-0.2|v_10|stdev_1.0
567,35.66678217574331,Eig|a_-0.2|v_10|stdev_1.0
568,35.494682983926246,Eig|a_-0.2|v_10|stdev_1.0
569,35.3227683753964,Eig|a_-0.2|v_10|stdev_1.0
570,35.23799642107598,Eig|a_-0.2|v_10|stdev_1.0
571,35.151372049709956,Eig|a_-0.2|v_10|stdev_1.0
572,35.13680672029156,Eig|a_-0.2|v_10|stdev_1.0
573,35.03801765817686,Eig|a_-0.2|v_10|stdev_1.0
574,34.89691227698207,Eig|a_-0.2|v_10|stdev_1.0
575,34.83591342532145,Eig|a_-0.2|v_10|stdev_1.0
576,34.726521248808794,Eig|a_-0.2|v_10|stdev_1.0
577,34.46698483218582,Eig|a_-0.2|v_10|stdev_1.0
578,34.446611907128634,Eig|a_-0.2|v_10|stdev_1.0
579,34.41846352050132,Eig|a_-0.2|v_10|stdev_1.0
580,34.32629164356643,Eig|a_-0.2|v_10|stdev_1.0
581,34.259266223365316,Eig|a_-0.2|v_10|stdev_1.0
582,34.03054217141337,Eig|a_-0.2|v_10|stdev_1.0
583,33.91670382293496,Eig|a_-0.2|v_10|stdev_1.0
584,33.86090863129901,Eig|a_-0.2|v_10|stdev_1.0
585,33.74161290348505,Eig|a_-0.2|v_10|stdev_1.0
586,33.71455655035947,Eig|a_-0.2|v_10|stdev_1.0
587,33.60947503609059,Eig|a_-0.2|v_10|stdev_1.0
588,33.53183850804351,Eig|a_-0.2|v_10|stdev_1.0
589,33.37878565955806,Eig|a_-0.2|v_10|stdev_1.0
590,33.26201003572767,Eig|a_-0.2|v_10|stdev_1.0
591,33.18837438353695,Eig|a_-0.2|v_10|stdev_1.0
592,33.086339070489366,Eig|a_-0.2|v_10|stdev_1.0
593,33.01186347335482,Eig|a_-0.2|v_10|stdev_1.0
594,32.89150012286967,Eig|a_-0.2|v_10|stdev_1.0
595,32.872075543203984,Eig|a_-0.2|v_10|stdev_1.0
596,32.73141896756319,Eig|a_-0.2|v_10|stdev_1.0
597,32.65602737364665,Eig|a_-0.2|v_10|stdev_1.0
598,32.553139675020674,Eig|a_-0.2|v_10|stdev_1.0
599,32.49394653498816,Eig|a_-0.2|v_10|stdev_1.0
600,32.36321430853081,Eig|a_-0.2|v_10|stdev_1.0
601,32.265640041769664,Eig|a_-0.2|v_10|stdev_1.0
602,32.2282548276525,Eig|a_-0.2|v_10|stdev_1.0
603,32.17227324498007,Eig|a_-0.2|v_10|stdev_1.0
604,32.02003485043158,Eig|a_-0.2|v_10|stdev_1.0
605,31.88289106674947,Eig|a_-0.2|v_10|stdev_1.0
606,31.799458851196416,Eig|a_-0.2|v_10|stdev_1.0
607,31.69051871437919,Eig|a_-0.2|v_10|stdev_1.0
608,31.571362345600644,Eig|a_-0.2|v_10|stdev_1.0
609,31.488028951891398,Eig|a_-0.2|v_10|stdev_1.0
610,31.373090933414538,Eig|a_-0.2|v_10|stdev_1.0
611,31.360232509608064,Eig|a_-0.2|v_10|stdev_1.0
612,31.310868378356115,Eig|a_-0.2|v_10|stdev_1.0
613,31.13481868752744,Eig|a_-0.2|v_10|stdev_1.0
614,31.01144054442047,Eig|a_-0.2|v_10|stdev_1.0
615,30.9126110757387,Eig|a_-0.2|v_10|stdev_1.0
616,30.847438713253645,Eig|a_-0.2|v_10|stdev_1.0
617,30.80931428055281,Eig|a_-0.2|v_10|stdev_1.0
618,30.639008019949475,Eig|a_-0.2|v_10|stdev_1.0
619,30.52228329478884,Eig|a_-0.2|v_10|stdev_1.0
620,30.47770272272796,Eig|a_-0.2|v_10|stdev_1.0
621,30.45038310699575,Eig|a_-0.2|v_10|stdev_1.0
622,30.34417909800277,Eig|a_-0.2|v_10|stdev_1.0
623,30.223696695429055,Eig|a_-0.2|v_10|stdev_1.0
624,30.117194509672974,Eig|a_-0.2|v_10|stdev_1.0
625,30.043111061805053,Eig|a_-0.2|v_10|stdev_1.0
626,29.961389268858774,Eig|a_-0.2|v_10|stdev_1.0
627,29.793636933299652,Eig|a_-0.2|v_10|stdev_1.0
628,29.720136734456073,Eig|a_-0.2|v_10|stdev_1.0
629,29.667105042466908,Eig|a_-0.2|v_10|stdev_1.0
630,29.61233028554852,Eig|a_-0.2|v_10|stdev_1.0
631,29.470483462200704,Eig|a_-0.2|v_10|stdev_1.0
632,29.39525435457245,Eig|a_-0.2|v_10|stdev_1.0
633,29.325283413655065,Eig|a_-0.2|v_10|stdev_1.0
634,29.21065152881017,Eig|a_-0.2|v_10|stdev_1.0
635,29.192832081945344,Eig|a_-0.2|v_10|stdev_1.0
636,29.01119301193391,Eig|a_-0.2|v_10|stdev_1.0
637,29.002729593512672,Eig|a_-0.2|v_10|stdev_1.0
638,28.86795910862574,Eig|a_-0.2|v_10|stdev_1.0
639,28.796139621229482,Eig|a_-0.2|v_10|stdev_1.0
640,28.641036089767525,Eig|a_-0.2|v_10|stdev_1.0
641,28.50898637550539,Eig|a_-0.2|v_10|stdev_1.0
642,28.468644434281696,Eig|a_-0.2|v_10|stdev_1.0
643,28.370605050532678,Eig|a_-0.2|v_10|stdev_1.0
644,28.30391600372548,Eig|a_-0.2|v_10|stdev_1.0
645,28.2865104617849,Eig|a_-0.2|v_10|stdev_1.0
646,28.233928277680235,Eig|a_-0.2|v_10|stdev_1.0
647,28.09530512801787,Eig|a_-0.2|v_10|stdev_1.0
648,28.04083861643374,Eig|a_-0.2|v_10|stdev_1.0
649,27.9134960455381,Eig|a_-0.2|v_10|stdev_1.0
650,27.873605630099444,Eig|a_-0.2|v_10|stdev_1.0
651,27.794856235516168,Eig|a_-0.2|v_10|stdev_1.0
652,27.52003518806393,Eig|a_-0.2|v_10|stdev_1.0
653,27.477518287307852,Eig|a_-0.2|v_10|stdev_1.0
654,27.402571596397657,Eig|a_-0.2|v_10|stdev_1.0
655,27.386860343703674,Eig|a_-0.2|v_10|stdev_1.0
656,27.337546817753424,Eig|a_-0.2|v_10|stdev_1.0
657,27.263144757494302,Eig|a_-0.2|v_10|stdev_1.0
658,27.124709282803785,Eig|a_-0.2|v_10|stdev_1.0
659,27.008446630110846,Eig|a_-0.2|v_10|stdev_1.0
660,26.99286978613591,Eig|a_-0.2|v_10|stdev_1.0
661,26.887938354516713,Eig|a_-0.2|v_10|stdev_1.0
662,26.79278506154782,Eig|a_-0.2|v_10|stdev_1.0
663,26.75617427158389,Eig|a_-0.2|v_10|stdev_1.0
664,26.696105596767506,Eig|a_-0.2|v_10|stdev_1.0
665,26.576367030278156,Eig|a_-0.2|v_10|stdev_1.0
666,26.480829251252285,Eig|a_-0.2|v_10|stdev_1.0
667,26.443874813170464,Eig|a_-0.2|v_10|stdev_1.0
668,26.258624837394198,Eig|a_-0.2|v_10|stdev_1.0
669,26.232418159968734,Eig|a_-0.2|v_10|stdev_1.0
670,26.19996570593751,Eig|a_-0.2|v_10|stdev_1.0
671,26.075266137574864,Eig|a_-0.2|v_10|stdev_1.0
672,25.935735323052302,Eig|a_-0.2|v_10|stdev_1.0
673,25.841540320741245,Eig|a_-0.2|v_10|stdev_1.0
674,25.827072324407595,Eig|a_-0.2|v_10|stdev_1.0
675,25.760926777256827,Eig|a_-0.2|v_10|stdev_1.0
676,25.64321479560512,Eig|a_-0.2|v_10|stdev_1.0
677,25.582714669333257,Eig|a_-0.2|v_10|stdev_1.0
678,25.552419924390115,Eig|a_-0.2|v_10|stdev_1.0
679,25.448941887404914,Eig|a_-0.2|v_10|stdev_1.0
680,25.343429676069086,Eig|a_-0.2|v_10|stdev_1.0
681,25.322927632585003,Eig|a_-0.2|v_10|stdev_1.0
682,25.151492480792623,Eig|a_-0.2|v_10|stdev_1.0
683,25.087836789244648,Eig|a_-0.2|v_10|stdev_1.0
684,25.02424429485743,Eig|a_-0.2|v_10|stdev_1.0
685,24.97383588609904,Eig|a_-0.2|v_10|stdev_1.0
686,24.912024695013,Eig|a_-0.2|v_10|stdev_1.0
687,24.7629541526548,Eig|a_-0.2|v_10|stdev_1.0
688,24.694557154738362,Eig|a_-0.2|v_10|stdev_1.0
689,24.614902815287152,Eig|a_-0.2|v_10|stdev_1.0
690,24.580468579663545,Eig|a_-0.2|v_10|stdev_1.0
691,24.52907907844908,Eig|a_-0.2|v_10|stdev_1.0
692,24.488667697400537,Eig|a_-0.2|v_10|stdev_1.0
693,24.328717865341194,Eig|a_-0.2|v_10|stdev_1.0
694,24.226446876225566,Eig|a_-0.2|v_10|stdev_1.0
695,24.19688512604024,Eig|a_-0.2|v_10|stdev_1.0
696,24.10633294354981,Eig|a_-0.2|v_10|stdev_1.0
697,23.990953872144782,Eig|a_-0.2|v_10|stdev_1.0
698,23.93055957407382,Eig|a_-0.2|v_10|stdev_1.0
699,23.835267618436784,Eig|a_-0.2|v_10|stdev_1.0
700,23.772111167227145,Eig|a_-0.2|v_10|stdev_1.0
701,23.71746593039644,Eig|a_-0.2|v_10|stdev_1.0
702,23.699298380298554,Eig|a_-0.2|v_10|stdev_1.0
703,23.59234608332909,Eig|a_-0.2|v_10|stdev_1.0
704,23.383971339203146,Eig|a_-0.2|v_10|stdev_1.0
705,23.342822743986574,Eig|a_-0.2|v_10|stdev_1.0
706,23.276966181771346,Eig|a_-0.2|v_10|stdev_1.0
707,23.182572376498335,Eig|a_-0.2|v_10|stdev_1.0
708,23.023163697989617,Eig|a_-0.2|v_10|stdev_1.0
709,22.932698653351352,Eig|a_-0.2|v_10|stdev_1.0
710,22.898417259772796,Eig|a_-0.2|v_10|stdev_1.0
711,22.850389299125073,Eig|a_-0.2|v_10|stdev_1.0
712,22.75394539014099,Eig|a_-0.2|v_10|stdev_1.0
713,22.700392004002595,Eig|a_-0.2|v_10|stdev_1.0
714,22.65419165763414,Eig|a_-0.2|v_10|stdev_1.0
715,22.554022296809528,Eig|a_-0.2|v_10|stdev_1.0
716,22.516170146364804,Eig|a_-0.2|v_10|stdev_1.0
717,22.43573365672737,Eig|a_-0.2|v_10|stdev_1.0
718,22.267829080302977,Eig|a_-0.2|v_10|stdev_1.0
719,22.209859864945084,Eig|a_-0.2|v_10|stdev_1.0
720,22.11572752145806,Eig|a_-0.2|v_10|stdev_1.0
721,21.999820188566506,Eig|a_-0.2|v_10|stdev_1.0
722,21.8971115121565,Eig|a_-0.2|v_10|stdev_1.0
723,21.868432017557033,Eig|a_-0.2|v_10|stdev_1.0
724,21.819579324537674,Eig|a_-0.2|v_10|stdev_1.0
725,21.769800106486866,Eig|a_-0.2|v_10|stdev_1.0
