layer,effective dimensionality,80% variance,alpha,architecture,task,kind,source
c2,101.48377183878567,321.0,0.7875228284369499,AtlasNet,Eig-OLS-0.2,Untrained,PyTorch
mp2,36.498329364063416,292.0,0.8971203539658137,AtlasNet,Eig-OLS-0.2,Untrained,PyTorch
c2,88.72667305413731,331.0,0.7835878582820102,AtlasNet,Eig-OLS0,Untrained,PyTorch
mp2,34.94980014569808,293.0,0.9032818180711177,AtlasNet,Eig-OLS0,Untrained,PyTorch
c2,69.75830183875648,339.0,0.80387900741228,AtlasNet,Eig-OLS3,Untrained,PyTorch
mp2,28.883230670028222,269.0,0.9338576013695145,AtlasNet,Eig-OLS3,Untrained,PyTorch
c2,94.81995088690776,301.0,0.8110803132877945,AtlasNet,Eig-OLS-0.4,Untrained,PyTorch
mp2,37.475903737048796,278.0,0.9130486857431839,AtlasNet,Eig-OLS-0.4,Untrained,PyTorch
c2,93.71031864291258,287.0,0.8301287364088801,AtlasNet,Eig-OLS-0.5,Untrained,PyTorch
mp2,37.60412584582581,269.0,0.9223779449091364,AtlasNet,Eig-OLS-0.5,Untrained,PyTorch
c2,89.95015913490897,270.0,0.855216372858343,AtlasNet,Eig-OLS-0.6,Untrained,PyTorch
mp2,37.09846974210315,256.0,0.9375311261062315,AtlasNet,Eig-OLS-0.6,Untrained,PyTorch
c2,83.05140522353872,249.0,0.8865304805432991,AtlasNet,Eig-OLS-0.7,Untrained,PyTorch
mp2,35.7302419189281,240.0,0.9591247592169956,AtlasNet,Eig-OLS-0.7,Untrained,PyTorch
c2,73.5772313830213,224.0,0.9233439622866849,AtlasNet,Eig-OLS-0.8,Untrained,PyTorch
mp2,33.46698340772409,219.0,0.9857366161014923,AtlasNet,Eig-OLS-0.8,Untrained,PyTorch
c2,63.093035843648806,196.0,0.9651641729055475,AtlasNet,Eig-OLS-0.9,Untrained,PyTorch
mp2,30.580336048227238,194.0,1.0167659885970168,AtlasNet,Eig-OLS-0.9,Untrained,PyTorch
c2,53.271236042097804,167.0,1.0116302544251652,AtlasNet,Eig-OLS-1.0,Untrained,PyTorch
mp2,27.53851178664307,167.0,1.0506141979322436,AtlasNet,Eig-OLS-1.0,Untrained,PyTorch
c2,38.794061201320325,120.0,1.1122042983864384,AtlasNet,Eig-OLS-1.2,Untrained,PyTorch
mp2,22.4625473717751,114.0,1.1239870910121221,AtlasNet,Eig-OLS-1.2,Untrained,PyTorch
c2,30.703191825801913,95.0,1.2115617146302682,AtlasNet,Eig-OLS-1.4,Untrained,PyTorch
mp2,19.355680804486227,80.0,1.1933408990069612,AtlasNet,Eig-OLS-1.4,Untrained,PyTorch
c2,26.408069334786433,83.0,1.3045052041224925,AtlasNet,Eig-OLS-1.6,Untrained,PyTorch
mp2,17.701716461552177,63.0,1.2551914154038628,AtlasNet,Eig-OLS-1.6,Untrained,PyTorch
c2,24.069398525600473,78.0,1.38732798166611,AtlasNet,Eig-OLS-1.8,Untrained,PyTorch
mp2,16.857507273273832,54.0,1.3088901657623555,AtlasNet,Eig-OLS-1.8,Untrained,PyTorch
c2,22.733266077532935,75.0,1.4603492273540442,AtlasNet,Eig-OLS-2,Untrained,PyTorch
mp2,16.432200472478304,49.0,1.3552685660908337,AtlasNet,Eig-OLS-2,Untrained,PyTorch
c2,21.925963950639442,73.0,1.524636547087538,AtlasNet,Eig-OLS-2.2,Untrained,PyTorch
mp2,16.22141584752699,47.0,1.396433441850578,AtlasNet,Eig-OLS-2.2,Untrained,PyTorch
c2,21.409890505216204,72.0,1.5846031732946675,AtlasNet,Eig-OLS-2.4,Untrained,PyTorch
mp2,16.11191731148019,46.0,1.4338035699030438,AtlasNet,Eig-OLS-2.4,Untrained,PyTorch
c2,21.060563231877033,71.0,1.641025469610387,AtlasNet,Eig-OLS-2.6,Untrained,PyTorch
mp2,16.053493112080382,45.0,1.4681428715334155,AtlasNet,Eig-OLS-2.6,Untrained,PyTorch
c2,20.81014398207803,71.0,1.6943938208613838,AtlasNet,Eig-OLS-2.8,Untrained,PyTorch
mp2,16.017375677553762,44.0,1.5000658240656939,AtlasNet,Eig-OLS-2.8,Untrained,PyTorch
c2,20.620880552277963,71.0,1.7460202162402598,AtlasNet,Eig-OLS-3,Untrained,PyTorch
mp2,15.992346715983182,44.0,1.5303397896859943,AtlasNet,Eig-OLS-3,Untrained,PyTorch
