layer,score,score_error,architecture,task,kind,source
c2,0.11601207805414086,0.004062705016473608,AtlasNet,Vscale1_alpha-0.2,-0.2,1
mp2,0.15558436788488103,0.004326258942316969,AtlasNet,Vscale1_alpha-0.2,-0.2,1
c2,0.11721713356625385,0.004377119956151885,AtlasNet,Vscale1_alpha-0.3,-0.3,1
mp2,0.16225613838158762,0.004404278287928118,AtlasNet,Vscale1_alpha-0.3,-0.3,1
c2,0.1163682688358479,0.004390321465356413,AtlasNet,Vscale1_alpha-0.4,-0.4,1
mp2,0.16930694840130872,0.0041150630509018595,AtlasNet,Vscale1_alpha-0.4,-0.4,1
c2,0.1161660297918835,0.004156717421278583,AtlasNet,Vscale1_alpha-0.5,-0.5,1
mp2,0.1733948307589327,0.005459675976414867,AtlasNet,Vscale1_alpha-0.5,-0.5,1
c2,0.11609502860490313,0.00450718013276877,AtlasNet,Vscale1_alpha-0.6,-0.6,1
mp2,0.17924348703937235,0.004648160113775257,AtlasNet,Vscale1_alpha-0.6,-0.6,1
c2,0.1163813451948349,0.00469422475340654,AtlasNet,Vscale1_alpha-0.7,-0.7,1
mp2,0.1829805020255569,0.004578734265624594,AtlasNet,Vscale1_alpha-0.7,-0.7,1
c2,0.11740826040174987,0.00507883686331181,AtlasNet,Vscale1_alpha-0.8,-0.8,1
mp2,0.18505751501018308,0.004703843546064271,AtlasNet,Vscale1_alpha-0.8,-0.8,1
c2,0.11798424039092775,0.005237154627134894,AtlasNet,Vscale1_alpha-0.9,-0.9,1
mp2,0.1795807476076944,0.005057978447246579,AtlasNet,Vscale1_alpha-0.9,-0.9,1
c2,0.11578566145253767,0.005357838999437374,AtlasNet,Vscale1_alpha-1.0,-1.0,1
mp2,0.1730997565228964,0.005618523537393302,AtlasNet,Vscale1_alpha-1.0,-1.0,1
c2,0.11518012254291894,0.005833980848291979,AtlasNet,Vscale1_alpha-1.2,-1.2,1
mp2,0.158583553547738,0.004566510633565382,AtlasNet,Vscale1_alpha-1.2,-1.2,1
c2,0.11200316837036403,0.005863293833611165,AtlasNet,Vscale1_alpha-1.4,-1.4,1
mp2,0.14107233548260287,0.004392697953778732,AtlasNet,Vscale1_alpha-1.4,-1.4,1
c2,0.10555433415563599,0.0064692285076636625,AtlasNet,Vscale1_alpha-1.6,-1.6,1
mp2,0.1248022203058433,0.004058415161589366,AtlasNet,Vscale1_alpha-1.6,-1.6,1
c2,0.09287683798576943,0.006540060806346168,AtlasNet,Vscale1_alpha-1.8,-1.8,1
mp2,0.10424171092283019,0.003476418262585699,AtlasNet,Vscale1_alpha-1.8,-1.8,1
c2,0.0778268154491543,0.0069099055930870335,AtlasNet,Vscale1_alpha-2,-2,1
mp2,0.08744274419739952,0.003062423417786519,AtlasNet,Vscale1_alpha-2,-2,1
c2,0.06178434352897851,0.0068370406926153825,AtlasNet,Vscale1_alpha-2.2,-2.2,1
mp2,0.07725496928829445,0.0033488597416234216,AtlasNet,Vscale1_alpha-2.2,-2.2,1
c2,0.0481015996394115,0.0072348378419919345,AtlasNet,Vscale1_alpha-2.4,-2.4,1
mp2,0.07213123175523024,0.0036375068783641813,AtlasNet,Vscale1_alpha-2.4,-2.4,1
c2,0.04109359977594457,0.007283168278288356,AtlasNet,Vscale1_alpha-2.6,-2.6,1
mp2,0.06922442067792384,0.0036107855872809023,AtlasNet,Vscale1_alpha-2.6,-2.6,1
c2,0.036493971481456985,0.007263755816591085,AtlasNet,Vscale1_alpha-2.8,-2.8,1
mp2,0.06756005923312279,0.003727938753823245,AtlasNet,Vscale1_alpha-2.8,-2.8,1
c2,0.034857021633925886,0.007135784547625056,AtlasNet,Vscale1_alpha-3,-3,1
mp2,0.06617879440922132,0.0037769314907881673,AtlasNet,Vscale1_alpha-3,-3,1
c2,0.11801701179095685,0.004490580123670219,AtlasNet,Vscale2_alpha-0.2,-0.2,2
mp2,0.14492345139836285,0.0038890438211286486,AtlasNet,Vscale2_alpha-0.2,-0.2,2
c2,0.1169082398194189,0.004831083126265003,AtlasNet,Vscale2_alpha-0.3,-0.3,2
mp2,0.15220121971193756,0.004082229397253855,AtlasNet,Vscale2_alpha-0.3,-0.3,2
c2,0.11584163637108212,0.004198177872941527,AtlasNet,Vscale2_alpha-0.4,-0.4,2
mp2,0.15349662886991194,0.005207877633605472,AtlasNet,Vscale2_alpha-0.4,-0.4,2
c2,0.11517898466792034,0.004032803000809891,AtlasNet,Vscale2_alpha-0.5,-0.5,2
mp2,0.14950714752117844,0.004495252157638919,AtlasNet,Vscale2_alpha-0.5,-0.5,2
c2,0.11388278866966593,0.0042936785256113335,AtlasNet,Vscale2_alpha-0.6,-0.6,2
mp2,0.15395733020085783,0.004267245591637037,AtlasNet,Vscale2_alpha-0.6,-0.6,2
c2,0.11155180753921164,0.004509954286228644,AtlasNet,Vscale2_alpha-0.7,-0.7,2
mp2,0.15971942069499115,0.004945606896805625,AtlasNet,Vscale2_alpha-0.7,-0.7,2
c2,0.11019375757134359,0.004921849970389684,AtlasNet,Vscale2_alpha-0.8,-0.8,2
mp2,0.15488507268047494,0.004186635648258697,AtlasNet,Vscale2_alpha-0.8,-0.8,2
c2,0.10906439025069142,0.005664296293892721,AtlasNet,Vscale2_alpha-0.9,-0.9,2
