layer,effective dimensionality,80% variance,alpha,architecture,task,kind,source
c2,90.71254675687324,332.0,0.783071240876291,AtlasNet,SVD3_-0.1,Untrained,PyTorch
mp2,33.38929044086066,292.0,0.8987336442805357,AtlasNet,SVD3_-0.1,Untrained,PyTorch
c2,104.5457612192343,335.0,0.7765035405083168,AtlasNet,SVD3_-0.2,Untrained,PyTorch
mp2,31.984913231199013,291.0,0.9025398279331305,AtlasNet,SVD3_-0.2,Untrained,PyTorch
c2,103.96160365827865,335.0,0.7771756183106976,AtlasNet,SVD3_-0.3,Untrained,PyTorch
mp2,31.71690523967585,291.0,0.9032420166247113,AtlasNet,SVD3_-0.3,Untrained,PyTorch
c2,103.33999696958314,335.0,0.7777936321795885,AtlasNet,SVD3_-0.4,Untrained,PyTorch
mp2,31.46324895296779,291.0,0.9042828694293499,AtlasNet,SVD3_-0.4,Untrained,PyTorch
c2,102.77240954556201,335.0,0.778451238690651,AtlasNet,SVD3_-0.5,Untrained,PyTorch
mp2,31.244253622474087,291.0,0.9050559980007764,AtlasNet,SVD3_-0.5,Untrained,PyTorch
c2,102.37276102947733,335.0,0.7796955059582326,AtlasNet,SVD3_-0.6,Untrained,PyTorch
mp2,31.07867157450572,290.0,0.9060078008347178,AtlasNet,SVD3_-0.6,Untrained,PyTorch
c2,102.28848291848934,336.0,0.7805189742738383,AtlasNet,SVD3_-0.7,Untrained,PyTorch
mp2,30.99624303782854,290.0,0.9067529799324395,AtlasNet,SVD3_-0.7,Untrained,PyTorch
c2,102.69305542988945,336.0,0.7809070668638306,AtlasNet,SVD3_-0.8,Untrained,PyTorch
mp2,31.022415098990724,290.0,0.9076321420591319,AtlasNet,SVD3_-0.8,Untrained,PyTorch
c2,103.73156846991027,336.0,0.781000377776968,AtlasNet,SVD3_-0.9,Untrained,PyTorch
mp2,31.178148461095475,290.0,0.9086248464319754,AtlasNet,SVD3_-0.9,Untrained,PyTorch
c2,105.47599213773326,336.0,0.7812091805909985,AtlasNet,SVD3_-1.0,Untrained,PyTorch
mp2,31.464495266789296,289.0,0.9097192993660753,AtlasNet,SVD3_-1.0,Untrained,PyTorch
c2,107.88393965292079,335.0,0.7811000690063208,AtlasNet,SVD3_-1.1,Untrained,PyTorch
mp2,31.8770841135491,286.0,0.9107893334993785,AtlasNet,SVD3_-1.1,Untrained,PyTorch
c2,110.79711504778295,333.0,0.780722106986927,AtlasNet,SVD3_-1.2,Untrained,PyTorch
mp2,32.39311238506861,282.0,0.9123154315045141,AtlasNet,SVD3_-1.2,Untrained,PyTorch
c2,113.94723919873843,329.0,0.7805682137199254,AtlasNet,SVD3_-1.3,Untrained,PyTorch
mp2,32.97021703374778,277.0,0.9144087780171795,AtlasNet,SVD3_-1.3,Untrained,PyTorch
c2,117.02318318739113,325.0,0.7808828072108329,AtlasNet,SVD3_-1.4,Untrained,PyTorch
mp2,33.56371251684623,270.0,0.9170666928745319,AtlasNet,SVD3_-1.4,Untrained,PyTorch
c2,119.72171848332174,319.0,0.7819758672292618,AtlasNet,SVD3_-1.5,Untrained,PyTorch
mp2,34.12106517233178,262.0,0.920691092524901,AtlasNet,SVD3_-1.5,Untrained,PyTorch
c2,123.05810205786092,288.0,0.7976030336832327,AtlasNet,SVD3_-2,Untrained,PyTorch
mp2,35.383658355610386,215.0,0.9505105197146934,AtlasNet,SVD3_-2,Untrained,PyTorch
c2,104.11867224756575,239.0,0.8638275097117207,AtlasNet,SVD3_-3,Untrained,PyTorch
mp2,32.29095409596357,155.0,1.0484099223083072,AtlasNet,SVD3_-3,Untrained,PyTorch
