layer,score,score_error,architecture,task,kind,source
c2,0.11686584413712413,0.0046111674677006085,AtlasNet,SVD-Ridge1000_-0.2,-0.2,PyTorch
mp2,0.14704252560493658,0.005040894963359883,AtlasNet,SVD-Ridge1000_-0.2,-0.2,PyTorch
c2,0.11647161475973729,0.004545510563995539,AtlasNet,SVD-Ridge1000_-0.3,-0.3,PyTorch
mp2,0.14909067060863346,0.005410924148812417,AtlasNet,SVD-Ridge1000_-0.3,-0.3,PyTorch
c2,0.11633651876975612,0.0045697461240944695,AtlasNet,SVD-Ridge1000_-0.4,-0.4,PyTorch
mp2,0.14788433123232186,0.004378513049987142,AtlasNet,SVD-Ridge1000_-0.4,-0.4,PyTorch
c2,0.11649218850876161,0.004107131767430264,AtlasNet,SVD-Ridge1000_-0.5,-0.5,PyTorch
mp2,0.1516105731368797,0.004095568776056111,AtlasNet,SVD-Ridge1000_-0.5,-0.5,PyTorch
c2,0.11726028948441476,0.004341211224620587,AtlasNet,SVD-Ridge1000_-0.6,-0.6,PyTorch
mp2,0.15258848272946934,0.003999432222147159,AtlasNet,SVD-Ridge1000_-0.6,-0.6,PyTorch
c2,0.11701750659587096,0.0045266321141428515,AtlasNet,SVD-Ridge1000_-0.7,-0.7,PyTorch
mp2,0.15222361820852448,0.005006028571809773,AtlasNet,SVD-Ridge1000_-0.7,-0.7,PyTorch
c2,0.11538455281774791,0.004615188585819732,AtlasNet,SVD-Ridge1000_-0.8,-0.8,PyTorch
mp2,0.15601023350177692,0.004393442274852379,AtlasNet,SVD-Ridge1000_-0.8,-0.8,PyTorch
c2,0.11202180011557658,0.004824566782336256,AtlasNet,SVD-Ridge1000_-0.9,-0.9,PyTorch
mp2,0.15701740099481176,0.004760270071270178,AtlasNet,SVD-Ridge1000_-0.9,-0.9,PyTorch
c2,0.11158516715851136,0.004241888938535017,AtlasNet,SVD-Ridge1000_-1.0,-1.0,PyTorch
mp2,0.15444201562442184,0.004366538057928585,AtlasNet,SVD-Ridge1000_-1.0,-1.0,PyTorch
c2,0.10670598118193043,0.004174909694609575,AtlasNet,SVD-Ridge1000_-1.2,-1.2,PyTorch
mp2,0.1503120198413806,0.003439601813465602,AtlasNet,SVD-Ridge1000_-1.2,-1.2,PyTorch
c2,0.10715620092129925,0.004185217797875896,AtlasNet,SVD-Ridge1000_-1.4,-1.4,PyTorch
mp2,0.14715867232510418,0.0035622428776704807,AtlasNet,SVD-Ridge1000_-1.4,-1.4,PyTorch
c2,0.10128084768874278,0.003963666049248021,AtlasNet,SVD-Ridge1000_-1.6,-1.6,PyTorch
mp2,0.14280048747546478,0.0036924820726571324,AtlasNet,SVD-Ridge1000_-1.6,-1.6,PyTorch
c2,0.10209593624539542,0.005274140037356449,AtlasNet,SVD-Ridge1000_-1.8,-1.8,PyTorch
mp2,0.13918390765623223,0.005045346971020826,AtlasNet,SVD-Ridge1000_-1.8,-1.8,PyTorch
c2,0.09898284132308655,0.004901279094027583,AtlasNet,SVD-Ridge1000_-2,-2,PyTorch
mp2,0.1401336228787042,0.0027002852726433443,AtlasNet,SVD-Ridge1000_-2,-2,PyTorch
c2,0.09820007455408587,0.0034522435763347137,AtlasNet,SVD-Ridge1000_-2.2,-2.2,PyTorch
mp2,0.1370374927564374,0.002585123157344587,AtlasNet,SVD-Ridge1000_-2.2,-2.2,PyTorch
c2,0.09310326160081757,0.003939035561973172,AtlasNet,SVD-Ridge1000_-2.4,-2.4,PyTorch
mp2,0.13691152110922997,0.003855043127557501,AtlasNet,SVD-Ridge1000_-2.4,-2.4,PyTorch
c2,0.09297209255478112,0.004509443561286942,AtlasNet,SVD-Ridge1000_-2.6,-2.6,PyTorch
mp2,0.12719178334993247,0.004748765719854139,AtlasNet,SVD-Ridge1000_-2.6,-2.6,PyTorch
c2,0.08929693831319907,0.0044178846080137266,AtlasNet,SVD-Ridge1000_-2.8,-2.8,PyTorch
mp2,0.135149299546016,0.003516972270613636,AtlasNet,SVD-Ridge1000_-2.8,-2.8,PyTorch
c2,0.09183175921163775,0.003348796109592724,AtlasNet,SVD-Ridge1000_-3,-3,PyTorch
mp2,0.13000880950791815,0.002680768376070178,AtlasNet,SVD-Ridge1000_-3,-3,PyTorch
