layer,effective dimensionality,80% variance,alpha,architecture,task,kind,source
c2,2.19701549117257,29.0,1.0875148528282794,AtlasNet,ScaledSVD-MH_-0.2,-0.2,PyTorch
mp2,2.19701549117257,29.0,1.0875148528282794,AtlasNet,ScaledSVD-MH_-0.2,-0.2,PyTorch
c2,2.2419501630922674,33.0,1.0879526669741784,AtlasNet,ScaledSVD-MH_-0.3,-0.3,PyTorch
mp2,2.2419501630922674,33.0,1.0879526669741784,AtlasNet,ScaledSVD-MH_-0.3,-0.3,PyTorch
c2,2.1825380877612006,27.0,1.0892077727227292,AtlasNet,ScaledSVD-MH_-0.4,-0.4,PyTorch
mp2,2.1825380877612006,27.0,1.0892077727227292,AtlasNet,ScaledSVD-MH_-0.4,-0.4,PyTorch
c2,2.212373182983415,30.0,1.089162788937161,AtlasNet,ScaledSVD-MH_-0.5,-0.5,PyTorch
mp2,2.212373182983415,30.0,1.089162788937161,AtlasNet,ScaledSVD-MH_-0.5,-0.5,PyTorch
c2,2.1921110576084963,28.0,1.0883281292219686,AtlasNet,ScaledSVD-MH_-0.6,-0.6,PyTorch
mp2,2.1921110576084963,28.0,1.0883281292219686,AtlasNet,ScaledSVD-MH_-0.6,-0.6,PyTorch
c2,2.2001279714648097,29.0,1.0873087076097347,AtlasNet,ScaledSVD-MH_-0.7,-0.7,PyTorch
mp2,2.2001279714648097,29.0,1.0873087076097347,AtlasNet,ScaledSVD-MH_-0.7,-0.7,PyTorch
c2,2.1756785822776825,30.0,1.0796073052654191,AtlasNet,ScaledSVD-MH_-0.8,-0.8,PyTorch
mp2,2.1756785822776825,30.0,1.0796073052654191,AtlasNet,ScaledSVD-MH_-0.8,-0.8,PyTorch
c2,2.1440913589439203,21.0,1.0993711680921479,AtlasNet,ScaledSVD-MH_-0.9,-0.9,PyTorch
mp2,2.1440913589439203,21.0,1.0993711680921479,AtlasNet,ScaledSVD-MH_-0.9,-0.9,PyTorch
c2,2.1735527972491324,26.0,1.09226233751897,AtlasNet,ScaledSVD-MH_-1.0,-1.0,PyTorch
mp2,2.1735527972491324,26.0,1.09226233751897,AtlasNet,ScaledSVD-MH_-1.0,-1.0,PyTorch
c2,2.2071368042481114,18.0,1.1294420783334906,AtlasNet,ScaledSVD-MH_-1.2,-1.2,PyTorch
mp2,2.2071368042481114,18.0,1.1294420783334906,AtlasNet,ScaledSVD-MH_-1.2,-1.2,PyTorch
c2,2.1270062293818683,10.0,1.1778187756968874,AtlasNet,ScaledSVD-MH_-1.4,-1.4,PyTorch
mp2,2.1270062293818683,10.0,1.1778187756968874,AtlasNet,ScaledSVD-MH_-1.4,-1.4,PyTorch
c2,2.0051310491398517,5.0,1.2596779921263308,AtlasNet,ScaledSVD-MH_-1.6,-1.6,PyTorch
mp2,2.0051310491398517,5.0,1.2596779921263308,AtlasNet,ScaledSVD-MH_-1.6,-1.6,PyTorch
c2,1.9625063054421228,4.0,1.3180514624606074,AtlasNet,ScaledSVD-MH_-1.8,-1.8,PyTorch
mp2,1.9625063054421228,4.0,1.3180514624606074,AtlasNet,ScaledSVD-MH_-1.8,-1.8,PyTorch
c2,2.0084003674749775,2.0,1.4507838009825924,AtlasNet,ScaledSVD-MH_-2,-2,PyTorch
mp2,2.0084003674749775,2.0,1.4507838009825924,AtlasNet,ScaledSVD-MH_-2,-2,PyTorch
c2,1.734749546561643,2.0,1.4599203115887773,AtlasNet,ScaledSVD-MH_-2.2,-2.2,PyTorch
mp2,1.734749546561643,2.0,1.4599203115887773,AtlasNet,ScaledSVD-MH_-2.2,-2.2,PyTorch
c2,1.9027646303232126,2.0,1.5742985202397033,AtlasNet,ScaledSVD-MH_-2.4,-2.4,PyTorch
mp2,1.9027646303232126,2.0,1.5742985202397033,AtlasNet,ScaledSVD-MH_-2.4,-2.4,PyTorch
c2,1.7202239243836877,2.0,1.639440361637317,AtlasNet,ScaledSVD-MH_-2.6,-2.6,PyTorch
mp2,1.7202239243836877,2.0,1.639440361637317,AtlasNet,ScaledSVD-MH_-2.6,-2.6,PyTorch
c2,1.5435227419100979,2.0,1.7395420636299734,AtlasNet,ScaledSVD-MH_-2.8,-2.8,PyTorch
mp2,1.5435227419100979,2.0,1.7395420636299734,AtlasNet,ScaledSVD-MH_-2.8,-2.8,PyTorch
c2,1.5387622480339953,2.0,1.7942057306079235,AtlasNet,ScaledSVD-MH_-3,-3,PyTorch
mp2,1.5387622480339953,2.0,1.7942057306079235,AtlasNet,ScaledSVD-MH_-3,-3,PyTorch
