layer,score,score_error,architecture,task,kind,source
c2,0.1171905331641104,0.004702344729208567,AtlasNet,ScaledSVD-Ridge10_-0.2,-0.2,PyTorch
mp2,0.14710703907188796,0.005021891965190924,AtlasNet,ScaledSVD-Ridge10_-0.2,-0.2,PyTorch
c2,0.11740183979640197,0.004696483163039095,AtlasNet,ScaledSVD-Ridge10_-0.3,-0.3,PyTorch
mp2,0.14884126149687182,0.005461531397994077,AtlasNet,ScaledSVD-Ridge10_-0.3,-0.3,PyTorch
c2,0.11684460584592149,0.004528272874020716,AtlasNet,ScaledSVD-Ridge10_-0.4,-0.4,PyTorch
mp2,0.14820306852133078,0.004460003092454673,AtlasNet,ScaledSVD-Ridge10_-0.4,-0.4,PyTorch
c2,0.11688873264159128,0.00419339214690179,AtlasNet,ScaledSVD-Ridge10_-0.5,-0.5,PyTorch
mp2,0.15047710307386913,0.004089773455899711,AtlasNet,ScaledSVD-Ridge10_-0.5,-0.5,PyTorch
c2,0.11747254072104678,0.004333152105731693,AtlasNet,ScaledSVD-Ridge10_-0.6,-0.6,PyTorch
mp2,0.15025552697304376,0.003993556124096899,AtlasNet,ScaledSVD-Ridge10_-0.6,-0.6,PyTorch
c2,0.11725718424176494,0.004752200633298472,AtlasNet,ScaledSVD-Ridge10_-0.7,-0.7,PyTorch
mp2,0.1488870683779175,0.005133497325721781,AtlasNet,ScaledSVD-Ridge10_-0.7,-0.7,PyTorch
c2,0.11499819030265859,0.004556271799694815,AtlasNet,ScaledSVD-Ridge10_-0.8,-0.8,PyTorch
mp2,0.15212721874925106,0.004541259675137131,AtlasNet,ScaledSVD-Ridge10_-0.8,-0.8,PyTorch
c2,0.11185492792099382,0.004876941665499235,AtlasNet,ScaledSVD-Ridge10_-0.9,-0.9,PyTorch
mp2,0.1513596180236778,0.0048572294012859,AtlasNet,ScaledSVD-Ridge10_-0.9,-0.9,PyTorch
c2,0.11103296372951786,0.00439775814939885,AtlasNet,ScaledSVD-Ridge10_-1.0,-1.0,PyTorch
mp2,0.14707006491625152,0.004418859045469539,AtlasNet,ScaledSVD-Ridge10_-1.0,-1.0,PyTorch
c2,0.1062386948139856,0.004178467286087708,AtlasNet,ScaledSVD-Ridge10_-1.2,-1.2,PyTorch
mp2,0.14036094940315447,0.003851359310746079,AtlasNet,ScaledSVD-Ridge10_-1.2,-1.2,PyTorch
c2,0.10604511055301219,0.004015705685489764,AtlasNet,ScaledSVD-Ridge10_-1.4,-1.4,PyTorch
mp2,0.13678438343209168,0.0035281383630182744,AtlasNet,ScaledSVD-Ridge10_-1.4,-1.4,PyTorch
c2,0.1005769800343273,0.003978953239378145,AtlasNet,ScaledSVD-Ridge10_-1.6,-1.6,PyTorch
mp2,0.13203319827285764,0.0036319721161819484,AtlasNet,ScaledSVD-Ridge10_-1.6,-1.6,PyTorch
c2,0.10134340868016299,0.005119674129817291,AtlasNet,ScaledSVD-Ridge10_-1.8,-1.8,PyTorch
mp2,0.12874003105363424,0.004742395005779799,AtlasNet,ScaledSVD-Ridge10_-1.8,-1.8,PyTorch
c2,0.09756975942001926,0.004903296792422838,AtlasNet,ScaledSVD-Ridge10_-2,-2,PyTorch
mp2,0.12754905643480885,0.002870740340657181,AtlasNet,ScaledSVD-Ridge10_-2,-2,PyTorch
c2,0.09717694123484069,0.0035815866914919677,AtlasNet,ScaledSVD-Ridge10_-2.2,-2.2,PyTorch
mp2,0.12237019595588904,0.0028570065150370335,AtlasNet,ScaledSVD-Ridge10_-2.2,-2.2,PyTorch
c2,0.091360539216911,0.004180647391907573,AtlasNet,ScaledSVD-Ridge10_-2.4,-2.4,PyTorch
mp2,0.12223344168552046,0.004165982871797666,AtlasNet,ScaledSVD-Ridge10_-2.4,-2.4,PyTorch
c2,0.0918378916530935,0.0043153088054597765,AtlasNet,ScaledSVD-Ridge10_-2.6,-2.6,PyTorch
mp2,0.11211623985414586,0.003919837807370447,AtlasNet,ScaledSVD-Ridge10_-2.6,-2.6,PyTorch
c2,0.08764684811692543,0.004273181714480399,AtlasNet,ScaledSVD-Ridge10_-2.8,-2.8,PyTorch
mp2,0.11540125630173832,0.0038947439548255255,AtlasNet,ScaledSVD-Ridge10_-2.8,-2.8,PyTorch
c2,0.09021602315472842,0.003488942536465767,AtlasNet,ScaledSVD-Ridge10_-3,-3,PyTorch
mp2,0.11125674690517623,0.003151586332799556,AtlasNet,ScaledSVD-Ridge10_-3,-3,PyTorch
