layer,effective dimensionality,80% variance,alpha,architecture,task,kind,source
c2,2.1963043170459784,26.0,1.0956381484413895,AtlasNet,Eig-MH-0.2,-0.2,PyTorch
mp2,2.1963043170459784,26.0,1.0956381484413895,AtlasNet,Eig-MH-0.2,-0.2,PyTorch
c2,2.2093691183734916,26.0,1.1000666078725618,AtlasNet,Eig-MH-0.3,-0.3,PyTorch
mp2,2.2093691183734916,26.0,1.1000666078725618,AtlasNet,Eig-MH-0.3,-0.3,PyTorch
c2,2.2302356447638823,22.0,1.1152361590032194,AtlasNet,Eig-MH-0.4,-0.4,PyTorch
mp2,2.2302356447638823,22.0,1.1152361590032194,AtlasNet,Eig-MH-0.4,-0.4,PyTorch
c2,2.1915062390218947,16.0,1.132288561786437,AtlasNet,Eig-MH-0.5,-0.5,PyTorch
mp2,2.1915062390218947,16.0,1.132288561786437,AtlasNet,Eig-MH-0.5,-0.5,PyTorch
c2,2.2510369576272367,18.0,1.1341050852397967,AtlasNet,Eig-MH-0.6,-0.6,PyTorch
mp2,2.2510369576272367,18.0,1.1341050852397967,AtlasNet,Eig-MH-0.6,-0.6,PyTorch
c2,2.107001958538756,10.0,1.156801312707033,AtlasNet,Eig-MH-0.7,-0.7,PyTorch
mp2,2.107001958538756,10.0,1.156801312707033,AtlasNet,Eig-MH-0.7,-0.7,PyTorch
c2,2.006371852028359,7.0,1.179202146937443,AtlasNet,Eig-MH-0.8,-0.8,PyTorch
mp2,2.006371852028359,7.0,1.179202146937443,AtlasNet,Eig-MH-0.8,-0.8,PyTorch
c2,1.8117651802461092,3.0,1.2149660445963764,AtlasNet,Eig-MH-0.9,-0.9,PyTorch
mp2,1.8117651802461092,3.0,1.2149660445963764,AtlasNet,Eig-MH-0.9,-0.9,PyTorch
c2,1.7419895801854919,3.0,1.2370590695429313,AtlasNet,Eig-MH-1.0,-1.0,PyTorch
mp2,1.7419895801854919,3.0,1.2370590695429313,AtlasNet,Eig-MH-1.0,-1.0,PyTorch
c2,1.527520973026471,1.0,1.3066549099197518,AtlasNet,Eig-MH-1.2,-1.2,PyTorch
mp2,1.527520973026471,1.0,1.3066549099197518,AtlasNet,Eig-MH-1.2,-1.2,PyTorch
c2,1.4166344529799357,1.0,1.3993703694088007,AtlasNet,Eig-MH-1.4,-1.4,PyTorch
mp2,1.4166344529799357,1.0,1.3993703694088007,AtlasNet,Eig-MH-1.4,-1.4,PyTorch
c2,1.3569722000217497,1.0,1.490247530684213,AtlasNet,Eig-MH-1.6,-1.6,PyTorch
mp2,1.3569722000217497,1.0,1.490247530684213,AtlasNet,Eig-MH-1.6,-1.6,PyTorch
c2,1.300098171841724,1.0,1.5886006397096883,AtlasNet,Eig-MH-1.8,-1.8,PyTorch
mp2,1.300098171841724,1.0,1.5886006397096883,AtlasNet,Eig-MH-1.8,-1.8,PyTorch
c2,1.269641415268717,1.0,1.6730635549022852,AtlasNet,Eig-MH-2,-2,PyTorch
mp2,1.269641415268717,1.0,1.6730635549022852,AtlasNet,Eig-MH-2,-2,PyTorch
c2,1.2583598767144906,1.0,1.7523693093624453,AtlasNet,Eig-MH-2.2,-2.2,PyTorch
mp2,1.2583598767144906,1.0,1.7523693093624453,AtlasNet,Eig-MH-2.2,-2.2,PyTorch
c2,1.2378231146874148,1.0,1.820654640424524,AtlasNet,Eig-MH-2.4,-2.4,PyTorch
mp2,1.2378231146874148,1.0,1.820654640424524,AtlasNet,Eig-MH-2.4,-2.4,PyTorch
c2,1.2459000168704057,1.0,1.90436442001668,AtlasNet,Eig-MH-2.6,-2.6,PyTorch
mp2,1.2459000168704057,1.0,1.90436442001668,AtlasNet,Eig-MH-2.6,-2.6,PyTorch
c2,1.1787888163059868,1.0,1.9877706260842114,AtlasNet,Eig-MH-2.8,-2.8,PyTorch
mp2,1.1787888163059868,1.0,1.9877706260842114,AtlasNet,Eig-MH-2.8,-2.8,PyTorch
c2,1.2046500214368285,1.0,2.049374885849467,AtlasNet,Eig-MH-3,-3,PyTorch
mp2,1.2046500214368285,1.0,2.049374885849467,AtlasNet,Eig-MH-3,-3,PyTorch
