layer,effective dimensionality,80% variance,alpha,architecture,task,kind,source
c2,2.087776996062537,11.0,1.103465074386374,AtlasNet,VscaleTest1000_alpha-0.2,-0.2,1000
mp2,2.087776996062537,11.0,1.103465074386374,AtlasNet,VscaleTest1000_alpha-0.2,-0.2,1000
c2,2.101271853133869,10.0,1.1130053669575297,AtlasNet,VscaleTest1000_alpha-0.3,-0.3,1000
mp2,2.101271853133869,10.0,1.1130053669575297,AtlasNet,VscaleTest1000_alpha-0.3,-0.3,1000
c2,2.1138062854521067,8.0,1.1331937057416255,AtlasNet,VscaleTest1000_alpha-0.4,-0.4,1000
mp2,2.1138062854521067,8.0,1.1331937057416255,AtlasNet,VscaleTest1000_alpha-0.4,-0.4,1000
c2,2.091261985663293,6.0,1.1560699122948597,AtlasNet,VscaleTest1000_alpha-0.5,-0.5,1000
mp2,2.091261985663293,6.0,1.1560699122948597,AtlasNet,VscaleTest1000_alpha-0.5,-0.5,1000
c2,2.157191762407231,7.0,1.1682482665558125,AtlasNet,VscaleTest1000_alpha-0.6,-0.6,1000
mp2,2.157191762407231,7.0,1.1682482665558125,AtlasNet,VscaleTest1000_alpha-0.6,-0.6,1000
c2,2.0521604425501487,5.0,1.1991859568290733,AtlasNet,VscaleTest1000_alpha-0.7,-0.7,1000
mp2,2.0521604425501487,5.0,1.1991859568290733,AtlasNet,VscaleTest1000_alpha-0.7,-0.7,1000
c2,1.9696251406381569,4.0,1.224311502568043,AtlasNet,VscaleTest1000_alpha-0.8,-0.8,1000
mp2,1.9696251406381569,4.0,1.224311502568043,AtlasNet,VscaleTest1000_alpha-0.8,-0.8,1000
c2,1.8034675530041062,2.0,1.2628377637769246,AtlasNet,VscaleTest1000_alpha-0.9,-0.9,1000
mp2,1.8034675530041062,2.0,1.2628377637769246,AtlasNet,VscaleTest1000_alpha-0.9,-0.9,1000
c2,1.7549684925879563,2.0,1.2884722073611934,AtlasNet,VscaleTest1000_alpha-1.0,-1.0,1000
mp2,1.7549684925879563,2.0,1.2884722073611934,AtlasNet,VscaleTest1000_alpha-1.0,-1.0,1000
c2,1.5541409085910336,2.0,1.3627516582991541,AtlasNet,VscaleTest1000_alpha-1.2,-1.2,1000
mp2,1.5541409085910336,2.0,1.3627516582991541,AtlasNet,VscaleTest1000_alpha-1.2,-1.2,1000
c2,1.4565200662282918,1.0,1.4513866727605604,AtlasNet,VscaleTest1000_alpha-1.4,-1.4,1000
mp2,1.4565200662282918,1.0,1.4513866727605604,AtlasNet,VscaleTest1000_alpha-1.4,-1.4,1000
c2,1.401991157239063,1.0,1.533731657717316,AtlasNet,VscaleTest1000_alpha-1.6,-1.6,1000
mp2,1.401991157239063,1.0,1.533731657717316,AtlasNet,VscaleTest1000_alpha-1.6,-1.6,1000
c2,1.3281801639603839,1.0,1.62075151644822,AtlasNet,VscaleTest1000_alpha-1.8,-1.8,1000
mp2,1.3281801639603839,1.0,1.62075151644822,AtlasNet,VscaleTest1000_alpha-1.8,-1.8,1000
c2,1.2971030639754413,1.0,1.7016390636371583,AtlasNet,VscaleTest1000_alpha-2,-2,1000
mp2,1.2971030639754413,1.0,1.7016390636371583,AtlasNet,VscaleTest1000_alpha-2,-2,1000
c2,1.2809078750252527,1.0,1.7754467830383083,AtlasNet,VscaleTest1000_alpha-2.2,-2.2,1000
mp2,1.2809078750252527,1.0,1.7754467830383083,AtlasNet,VscaleTest1000_alpha-2.2,-2.2,1000
c2,1.2509110257026768,1.0,1.843757278837548,AtlasNet,VscaleTest1000_alpha-2.4,-2.4,1000
mp2,1.2509110257026768,1.0,1.843757278837548,AtlasNet,VscaleTest1000_alpha-2.4,-2.4,1000
c2,1.2576286072519078,1.0,1.9238592861389827,AtlasNet,VscaleTest1000_alpha-2.6,-2.6,1000
mp2,1.2576286072519078,1.0,1.9238592861389827,AtlasNet,VscaleTest1000_alpha-2.6,-2.6,1000
c2,1.1815304221646645,1.0,2.007779317478504,AtlasNet,VscaleTest1000_alpha-2.8,-2.8,1000
mp2,1.1815304221646645,1.0,2.007779317478504,AtlasNet,VscaleTest1000_alpha-2.8,-2.8,1000
c2,1.2056364013495904,1.0,2.069892038243299,AtlasNet,VscaleTest1000_alpha-3,-3,1000
mp2,1.2056364013495904,1.0,2.069892038243299,AtlasNet,VscaleTest1000_alpha-3,-3,1000
