layer,effective dimensionality,80% variance,alpha,architecture,task,kind,source
c2,101.48624047656801,321.0,0.7875233533424543,AtlasNet,VscaleTest1000_alpha-0.2,-0.2,1000
mp2,36.49662636894057,292.0,0.8971217412862594,AtlasNet,VscaleTest1000_alpha-0.2,-0.2,1000
c2,94.19532019658106,311.0,0.7980330091847017,AtlasNet,VscaleTest1000_alpha-0.3,-0.3,1000
mp2,36.98625785378434,284.0,0.9077167350485795,AtlasNet,VscaleTest1000_alpha-0.3,-0.3,1000
c2,94.82647848681377,301.0,0.8110748269140233,AtlasNet,VscaleTest1000_alpha-0.4,-0.4,1000
mp2,37.47710355135522,278.0,0.9130468161796639,AtlasNet,VscaleTest1000_alpha-0.4,-0.4,1000
c2,93.71024529498914,287.0,0.8301279501060156,AtlasNet,VscaleTest1000_alpha-0.5,-0.5,1000
mp2,37.603299969266885,269.0,0.922378690301502,AtlasNet,VscaleTest1000_alpha-0.5,-0.5,1000
c2,89.94724468477575,270.0,0.8552174437629985,AtlasNet,VscaleTest1000_alpha-0.6,-0.6,1000
mp2,37.098730902092086,256.0,0.9375313044573114,AtlasNet,VscaleTest1000_alpha-0.6,-0.6,1000
c2,83.05140290021995,249.0,0.8865322484947968,AtlasNet,VscaleTest1000_alpha-0.7,-0.7,1000
mp2,35.73025866396399,240.0,0.9591224752380071,AtlasNet,VscaleTest1000_alpha-0.7,-0.7,1000
c2,73.57596619866537,224.0,0.9233453922917149,AtlasNet,VscaleTest1000_alpha-0.8,-0.8,1000
mp2,33.46586717715875,219.0,0.9857400574742573,AtlasNet,VscaleTest1000_alpha-0.8,-0.8,1000
c2,63.092563263079356,196.0,0.9651655375332291,AtlasNet,VscaleTest1000_alpha-0.9,-0.9,1000
mp2,30.579320221388787,194.0,1.0167686038789252,AtlasNet,VscaleTest1000_alpha-0.9,-0.9,1000
c2,53.27061768945456,167.0,1.011632224083127,AtlasNet,VscaleTest1000_alpha-1.0,-1.0,1000
mp2,27.537734535234552,167.0,1.0506164185821758,AtlasNet,VscaleTest1000_alpha-1.0,-1.0,1000
c2,38.79380186494979,120.0,1.1122031036320825,AtlasNet,VscaleTest1000_alpha-1.2,-1.2,1000
mp2,22.46327835984889,114.0,1.1239821937102406,AtlasNet,VscaleTest1000_alpha-1.2,-1.2,1000
c2,30.702760733074175,95.0,1.2115639428351261,AtlasNet,VscaleTest1000_alpha-1.4,-1.4,1000
mp2,19.355419364813446,80.0,1.1933446623129176,AtlasNet,VscaleTest1000_alpha-1.4,-1.4,1000
c2,26.40758515730603,83.0,1.3045037702199815,AtlasNet,VscaleTest1000_alpha-1.6,-1.6,1000
mp2,17.701777889452185,63.0,1.2551915663436963,AtlasNet,VscaleTest1000_alpha-1.6,-1.6,1000
c2,24.068909418643035,78.0,1.387331135337747,AtlasNet,VscaleTest1000_alpha-1.8,-1.8,1000
mp2,16.857253638278458,54.0,1.3088964417104194,AtlasNet,VscaleTest1000_alpha-1.8,-1.8,1000
c2,22.732593722860692,75.0,1.4603528024136638,AtlasNet,VscaleTest1000_alpha-2,-2,1000
mp2,16.43232729255304,49.0,1.3552740237377527,AtlasNet,VscaleTest1000_alpha-2,-2,1000
c2,21.925844269253293,73.0,1.5246366548767023,AtlasNet,VscaleTest1000_alpha-2.2,-2.2,1000
mp2,16.221398544551125,47.0,1.396432971779204,AtlasNet,VscaleTest1000_alpha-2.2,-2.2,1000
c2,21.40986031353389,72.0,1.5846054109250047,AtlasNet,VscaleTest1000_alpha-2.4,-2.4,1000
mp2,16.11173250252424,46.0,1.4338056549139881,AtlasNet,VscaleTest1000_alpha-2.4,-2.4,1000
c2,21.06018437804722,71.0,1.641025419710645,AtlasNet,VscaleTest1000_alpha-2.6,-2.6,1000
mp2,16.05331023387778,45.0,1.4681498104167832,AtlasNet,VscaleTest1000_alpha-2.6,-2.6,1000
c2,20.809729942984166,71.0,1.6943909139504263,AtlasNet,VscaleTest1000_alpha-2.8,-2.8,1000
mp2,16.017423169379388,44.0,1.500071910264778,AtlasNet,VscaleTest1000_alpha-2.8,-2.8,1000
c2,20.621027053398713,71.0,1.7460129486945422,AtlasNet,VscaleTest1000_alpha-3,-3,1000
mp2,15.992370556489826,44.0,1.530342639947584,AtlasNet,VscaleTest1000_alpha-3,-3,1000
