layer,score,score_error,architecture,task,kind,source
c2,0.007571188881807487,0.00015266921297411434,AtlasNet_seed=0,SVD_scaled=True,a_-0.2,pcs_1000
c2,0.007571281352455634,0.00015267095336875497,AtlasNet_seed=0,SVD_scaled=False,a_-0.2,pcs_1000
c2,0.007627784931554796,0.00015189487153266103,AtlasNet_seed=0,SVD_scaled=True,a_-0.6,pcs_1000
c2,0.007627587247040212,0.00015190151373995365,AtlasNet_seed=0,SVD_scaled=False,a_-0.6,pcs_1000
c2,0.007276464449642328,0.00015388806704167175,AtlasNet_seed=0,SVD_scaled=True,a_-1.0,pcs_1000
c2,0.007276238652123194,0.00015388765010318769,AtlasNet_seed=0,SVD_scaled=False,a_-1.0,pcs_1000
c2,0.005948151037206747,0.00016299187589597107,AtlasNet_seed=0,SVD_scaled=True,a_-1.4,pcs_1000
c2,0.005948301895283636,0.00016292069298178352,AtlasNet_seed=0,SVD_scaled=False,a_-1.4,pcs_1000
c2,0.0038793170628022306,0.00015993842241415575,AtlasNet_seed=0,SVD_scaled=True,a_-2,pcs_1000
c2,0.0038794316205328296,0.0001599410491271477,AtlasNet_seed=0,SVD_scaled=False,a_-2,pcs_1000
c2,0.002404413293278106,0.00016302000461765158,AtlasNet_seed=0,SVD_scaled=True,a_-3,pcs_1000
c2,0.002404742857824748,0.00016304056423099028,AtlasNet_seed=0,SVD_scaled=False,a_-3,pcs_1000
