layer,score,score_error,architecture,task,kind,source
c2,0.17564820130622583,0.003905316098281442,AtlasNet_seed=0,Eig_varscale=0.1,0.1,a_-0.2
c2,0.17564779460569263,0.0039052001030562135,AtlasNet_seed=0,Eig_varscale=0.1,1.0,a_-0.2
c2,0.17564779460569263,0.0039052001030562135,AtlasNet_seed=0,Eig_varscale=1,0.1,a_-0.2
c2,0.17564817056846857,0.003905438942560458,AtlasNet_seed=0,Eig_varscale=1,1.0,a_-0.2
c2,0.17564817056846857,0.003905438942560458,AtlasNet_seed=0,Eig_varscale=10,0.1,a_-0.2
c2,0.17564675691426518,0.003905403001462617,AtlasNet_seed=0,Eig_varscale=10,1.0,a_-0.2
c2,0.15256248614452136,0.005063547686940057,AtlasNet_seed=0,Eig_varscale=0.1,0.1,a_-0.6
c2,0.15256190442583945,0.0050637704582991334,AtlasNet_seed=0,Eig_varscale=0.1,1.0,a_-0.6
c2,0.15256190442583945,0.0050637704582991334,AtlasNet_seed=0,Eig_varscale=1,0.1,a_-0.6
c2,0.1525644314859529,0.005063792049462312,AtlasNet_seed=0,Eig_varscale=1,1.0,a_-0.6
c2,0.1525644314859529,0.005063792049462312,AtlasNet_seed=0,Eig_varscale=10,0.1,a_-0.6
c2,0.15256333102642886,0.005064032782977465,AtlasNet_seed=0,Eig_varscale=10,1.0,a_-0.6
c2,0.13039247285325695,0.005601866242112302,AtlasNet_seed=0,Eig_varscale=0.1,0.1,a_-1.0
c2,0.13038091631690304,0.005602451188272942,AtlasNet_seed=0,Eig_varscale=0.1,1.0,a_-1.0
c2,0.13038091631690304,0.005602451188272942,AtlasNet_seed=0,Eig_varscale=1,0.1,a_-1.0
c2,0.13038223763280868,0.005603171604758771,AtlasNet_seed=0,Eig_varscale=1,1.0,a_-1.0
c2,0.13038223763280868,0.005603171604758771,AtlasNet_seed=0,Eig_varscale=10,0.1,a_-1.0
c2,0.13038268499729716,0.005604272846693554,AtlasNet_seed=0,Eig_varscale=10,1.0,a_-1.0
c2,0.10180215693899991,0.006130664794517321,AtlasNet_seed=0,Eig_varscale=0.1,0.1,a_-1.4
c2,0.10180136541146945,0.006130720172503854,AtlasNet_seed=0,Eig_varscale=0.1,1.0,a_-1.4
c2,0.10180136541146945,0.006130720172503854,AtlasNet_seed=0,Eig_varscale=1,0.1,a_-1.4
c2,0.10179710188022212,0.006129295199054865,AtlasNet_seed=0,Eig_varscale=1,1.0,a_-1.4
c2,0.10179710188022212,0.006129295199054865,AtlasNet_seed=0,Eig_varscale=10,0.1,a_-1.4
c2,0.10179810268537226,0.006129189824664984,AtlasNet_seed=0,Eig_varscale=10,1.0,a_-1.4
c2,0.06473274480361756,0.007219921595472602,AtlasNet_seed=0,Eig_varscale=0.1,0.1,a_-2
c2,0.06472924562680193,0.007224331977654574,AtlasNet_seed=0,Eig_varscale=0.1,1.0,a_-2
c2,0.06472924562680193,0.007224331977654574,AtlasNet_seed=0,Eig_varscale=1,0.1,a_-2
c2,0.06471681700556658,0.007234050446220611,AtlasNet_seed=0,Eig_varscale=1,1.0,a_-2
c2,0.06471681700556658,0.007234050446220611,AtlasNet_seed=0,Eig_varscale=10,0.1,a_-2
c2,0.06472834039249188,0.0072236487529450406,AtlasNet_seed=0,Eig_varscale=10,1.0,a_-2
c2,0.03881359229747228,0.0064448549429080605,AtlasNet_seed=0,Eig_varscale=0.1,0.1,a_-3
c2,0.038814015232497216,0.006444938106471297,AtlasNet_seed=0,Eig_varscale=0.1,1.0,a_-3
c2,0.038814015232497216,0.006444938106471297,AtlasNet_seed=0,Eig_varscale=1,0.1,a_-3
c2,0.038814204981342235,0.006444848973795356,AtlasNet_seed=0,Eig_varscale=1,1.0,a_-3
c2,0.038814204981342235,0.006444848973795356,AtlasNet_seed=0,Eig_varscale=10,0.1,a_-3
c2,0.03881369937773193,0.006444530149935132,AtlasNet_seed=0,Eig_varscale=10,1.0,a_-3
