n,variance,layer,architecture,task,kind,source
157,572.6768,c2,AtlasNet_seed=0,Standard,a_NA,pcs_1000
158,570.9726,c2,AtlasNet_seed=0,Standard,a_NA,pcs_1000
159,568.8139,c2,AtlasNet_seed=0,Standard,a_NA,pcs_1000
160,565.7132,c2,AtlasNet_seed=0,Standard,a_NA,pcs_1000
161,561.9153,c2,AtlasNet_seed=0,Standard,a_NA,pcs_1000
162,560.05,c2,AtlasNet_seed=0,Standard,a_NA,pcs_1000
163,558.547,c2,AtlasNet_seed=0,Standard,a_NA,pcs_1000
164,553.6242,c2,AtlasNet_seed=0,Standard,a_NA,pcs_1000
165,551.43427,c2,AtlasNet_seed=0,Standard,a_NA,pcs_1000
166,549.54553,c2,AtlasNet_seed=0,Standard,a_NA,pcs_1000
167,543.7984,c2,AtlasNet_seed=0,Standard,a_NA,pcs_1000
168,542.1573,c2,AtlasNet_seed=0,Standard,a_NA,pcs_1000
169,538.5538,c2,AtlasNet_seed=0,Standard,a_NA,pcs_1000
170,536.4426,c2,AtlasNet_seed=0,Standard,a_NA,pcs_1000
171,532.98395,c2,AtlasNet_seed=0,Standard,a_NA,pcs_1000
172,531.90924,c2,AtlasNet_seed=0,Standard,a_NA,pcs_1000
173,529.28815,c2,AtlasNet_seed=0,Standard,a_NA,pcs_1000
174,526.6768,c2,AtlasNet_seed=0,Standard,a_NA,pcs_1000
175,522.5212,c2,AtlasNet_seed=0,Standard,a_NA,pcs_1000
176,521.3528,c2,AtlasNet_seed=0,Standard,a_NA,pcs_1000
177,516.8572,c2,AtlasNet_seed=0,Standard,a_NA,pcs_1000
178,515.64484,c2,AtlasNet_seed=0,Standard,a_NA,pcs_1000
179,512.208,c2,AtlasNet_seed=0,Standard,a_NA,pcs_1000
180,509.18475,c2,AtlasNet_seed=0,Standard,a_NA,pcs_1000
181,505.64392,c2,AtlasNet_seed=0,Standard,a_NA,pcs_1000
182,504.18088,c2,AtlasNet_seed=0,Standard,a_NA,pcs_1000
183,502.37848,c2,AtlasNet_seed=0,Standard,a_NA,pcs_1000
184,499.555,c2,AtlasNet_seed=0,Standard,a_NA,pcs_1000
185,495.77188,c2,AtlasNet_seed=0,Standard,a_NA,pcs_1000
186,494.2292,c2,AtlasNet_seed=0,Standard,a_NA,pcs_1000
187,493.4917,c2,AtlasNet_seed=0,Standard,a_NA,pcs_1000
188,491.69922,c2,AtlasNet_seed=0,Standard,a_NA,pcs_1000
189,487.71542,c2,AtlasNet_seed=0,Standard,a_NA,pcs_1000
190,486.46436,c2,AtlasNet_seed=0,Standard,a_NA,pcs_1000
191,484.24158,c2,AtlasNet_seed=0,Standard,a_NA,pcs_1000
192,482.18903,c2,AtlasNet_seed=0,Standard,a_NA,pcs_1000
193,479.5291,c2,AtlasNet_seed=0,Standard,a_NA,pcs_1000
194,477.088,c2,AtlasNet_seed=0,Standard,a_NA,pcs_1000
195,473.5816,c2,AtlasNet_seed=0,Standard,a_NA,pcs_1000
196,471.42786,c2,AtlasNet_seed=0,Standard,a_NA,pcs_1000
197,468.73734,c2,AtlasNet_seed=0,Standard,a_NA,pcs_1000
