layer,score,score_error,architecture,task,kind,source
c2,0.006128857093926307,0.00018907398155285695,AtlasNet,SVD,a_-0.2,pcs_100
c2,0.006089402493448997,0.000194118489394681,AtlasNet,SVD,a_-0.3,pcs_100
c2,0.0062491158349379985,0.00019163924335398457,AtlasNet,SVD,a_-0.4,pcs_100
c2,0.006001233332283146,0.00019005244249431342,AtlasNet,SVD,a_-0.5,pcs_100
c2,0.005729223877826522,0.00019779158622850278,AtlasNet,SVD,a_-0.6,pcs_100
c2,0.00599726088996572,0.0001893388629145445,AtlasNet,SVD,a_-0.7,pcs_100
c2,0.005958050380244887,0.0001943302762763914,AtlasNet,SVD,a_-0.8,pcs_100
c2,0.005935792948979986,0.0001945200208854381,AtlasNet,SVD,a_-0.9,pcs_100
c2,0.007681323292286176,0.0001911525498891108,AtlasNet,SVD,a_-1.0,pcs_100
c2,0.007400349883123238,0.00017441903919231144,AtlasNet,SVD,a_-1.2,pcs_100
c2,0.007386176013554168,0.00021911953261522562,AtlasNet,SVD,a_-1.4,pcs_100
c2,0.006215940552348169,0.00023671116867116112,AtlasNet,SVD,a_-1.6,pcs_100
c2,0.005077471347214872,0.0002285020651217294,AtlasNet,SVD,a_-1.8,pcs_100
c2,0.003244823236997129,0.00023179493444295813,AtlasNet,SVD,a_-2,pcs_100
c2,0.008158399889374468,0.0002619717237820879,AtlasNet,SVD,a_-2.2,pcs_100
c2,0.006570111934092341,0.00025308775079624504,AtlasNet,SVD,a_-2.4,pcs_100
c2,0.0039849953035804376,0.00022639867213398358,AtlasNet,SVD,a_-2.6,pcs_100
c2,0.00893197447943042,0.00027724535660947754,AtlasNet,SVD,a_-2.8,pcs_100
c2,0.009618723107965526,0.00025502267885888635,AtlasNet,SVD,a_-3,pcs_100
