layer,effective dimensionality,80% variance,alpha,architecture,task,kind,source
features.1,3.249309111824447,8.0,1.3856782997407024,AlexNet,seed_0,init_kai_uniform,pcs_NA
features.4,3.5691052401017562,16.0,1.2567191501754593,AlexNet,seed_0,init_kai_uniform,pcs_NA
features.7,3.641774273782862,21.0,1.3206815014229893,AlexNet,seed_0,init_kai_uniform,pcs_NA
features.9,3.2665090630178923,16.0,1.3259828247137082,AlexNet,seed_0,init_kai_uniform,pcs_NA
features.11,3.0585117422219,18.0,1.2676259029560066,AlexNet,seed_0,init_kai_uniform,pcs_NA
features.1,3.631702824768271,7.0,1.4346768866671396,AlexNet,seed_0,init_kai_normal,pcs_NA
features.4,3.975496194123458,19.0,1.2475556494133984,AlexNet,seed_0,init_kai_normal,pcs_NA
features.7,4.138684450259137,31.0,1.2831617841798992,AlexNet,seed_0,init_kai_normal,pcs_NA
features.9,3.8211448835071966,30.0,1.286488264902872,AlexNet,seed_0,init_kai_normal,pcs_NA
features.11,3.693904971858492,37.0,1.223478867332995,AlexNet,seed_0,init_kai_normal,pcs_NA
features.1,3.2492174341796685,8.0,1.3859635720253425,AlexNet,seed_0,init_uniform0.02,pcs_NA
features.4,3.5885334816319405,16.0,1.258376909978441,AlexNet,seed_0,init_uniform0.02,pcs_NA
features.7,3.668662803627923,21.0,1.7829609973480747,AlexNet,seed_0,init_uniform0.02,pcs_NA
features.9,3.2962352312815373,17.0,1.4827602922919045,AlexNet,seed_0,init_uniform0.02,pcs_NA
features.11,3.158908183737884,20.0,1.9266202349125754,AlexNet,seed_0,init_uniform0.02,pcs_NA
features.1,3.2492177060944476,8.0,1.385963537029053,AlexNet,seed_0,init_uniform0.05,pcs_NA
features.4,3.5931826978591173,16.0,1.2577931819385935,AlexNet,seed_0,init_uniform0.05,pcs_NA
features.7,3.6819776974876257,21.0,1.366249362242694,AlexNet,seed_0,init_uniform0.05,pcs_NA
features.9,3.2989735905186084,16.0,1.3210470469191868,AlexNet,seed_0,init_uniform0.05,pcs_NA
features.11,3.0627736572735964,18.0,1.2669270409842286,AlexNet,seed_0,init_uniform0.05,pcs_NA
features.1,3.2492177060944476,8.0,1.3859635284694511,AlexNet,seed_0,init_uniform0.1,pcs_NA
features.4,3.5942905858237517,16.0,1.2581281487606188,AlexNet,seed_0,init_uniform0.1,pcs_NA
features.7,3.681336538187033,21.0,1.3521646617708163,AlexNet,seed_0,init_uniform0.1,pcs_NA
features.9,3.2986631439458636,16.0,1.3188606322254894,AlexNet,seed_0,init_uniform0.1,pcs_NA
features.11,3.0748369159660616,18.0,1.2601839090118623,AlexNet,seed_0,init_uniform0.1,pcs_NA
features.1,3.2492177060944476,8.0,1.3859635165528945,AlexNet,seed_0,init_uniform0.2,pcs_NA
features.4,3.5947425398852624,16.0,1.2583056547534308,AlexNet,seed_0,init_uniform0.2,pcs_NA
features.7,3.6813117011020213,21.0,1.3481039232816627,AlexNet,seed_0,init_uniform0.2,pcs_NA
features.9,3.300234646851308,16.0,1.3199216068284292,AlexNet,seed_0,init_uniform0.2,pcs_NA
features.11,3.0788485451906675,18.0,1.260314053718442,AlexNet,seed_0,init_uniform0.2,pcs_NA
features.1,3.249217313567112,8.0,1.385963501635879,AlexNet,seed_0,init_uniform0.3,pcs_NA
features.4,3.5948753376874345,16.0,1.2583662203380823,AlexNet,seed_0,init_uniform0.3,pcs_NA
features.7,3.681388367838683,20.0,1.3471188785794248,AlexNet,seed_0,init_uniform0.3,pcs_NA
features.9,3.3009098100199603,16.0,1.3204081430716623,AlexNet,seed_0,init_uniform0.3,pcs_NA
features.11,3.0800957789951857,18.0,1.2603477742741422,AlexNet,seed_0,init_uniform0.3,pcs_NA
features.1,3.631677052103716,7.0,1.4347225580160659,AlexNet,seed_0,init_normal0.01,pcs_NA
features.4,3.9847116366933455,19.0,1.249338871583673,AlexNet,seed_0,init_normal0.01,pcs_NA
