layer,score,score_error,architecture,task,kind,source
c2,0.11601207805414086,0.004062705016473608,AtlasNet,Eig-Ridge1000_-0.2,Untrained,PyTorch
mp2,0.15558436788488103,0.004326258942316969,AtlasNet,Eig-Ridge1000_-0.2,Untrained,PyTorch
c2,0.1178205237156554,0.0048423164352673805,AtlasNet,Eig-Ridge1000_0,Untrained,PyTorch
mp2,0.15105267995205154,0.003822486207779087,AtlasNet,Eig-Ridge1000_0,Untrained,PyTorch
c2,0.11747078354021952,0.0037554758763102616,AtlasNet,Eig-Ridge1000_3,Untrained,PyTorch
mp2,0.14920128486363857,0.0029240705855847295,AtlasNet,Eig-Ridge1000_3,Untrained,PyTorch
c2,0.11610020649848769,0.004026880405463119,AtlasNet,Eig-Ridge1000_-0.4,Untrained,PyTorch
mp2,0.16654825655802474,0.005292709419360211,AtlasNet,Eig-Ridge1000_-0.4,Untrained,PyTorch
c2,0.11566760448189468,0.003964181289058877,AtlasNet,Eig-Ridge1000_-0.5,Untrained,PyTorch
mp2,0.17411791351821132,0.0043939100306591115,AtlasNet,Eig-Ridge1000_-0.5,Untrained,PyTorch
c2,0.11574252130646284,0.004634934298147502,AtlasNet,Eig-Ridge1000_-0.6,Untrained,PyTorch
mp2,0.1788764971635702,0.004203397857378981,AtlasNet,Eig-Ridge1000_-0.6,Untrained,PyTorch
c2,0.11635419801754392,0.00454388300448477,AtlasNet,Eig-Ridge1000_-0.7,Untrained,PyTorch
mp2,0.18528123869846927,0.004933404537544475,AtlasNet,Eig-Ridge1000_-0.7,Untrained,PyTorch
c2,0.11870197155887056,0.00526906654661825,AtlasNet,Eig-Ridge1000_-0.8,Untrained,PyTorch
mp2,0.18346825753385312,0.005102932613507571,AtlasNet,Eig-Ridge1000_-0.8,Untrained,PyTorch
c2,0.11631879463609987,0.005422251132338292,AtlasNet,Eig-Ridge1000_-0.9,Untrained,PyTorch
mp2,0.18040398305347657,0.005213577277331548,AtlasNet,Eig-Ridge1000_-0.9,Untrained,PyTorch
c2,0.11597125055738786,0.005658908032134032,AtlasNet,Eig-Ridge1000_-1.0,Untrained,PyTorch
mp2,0.17466051382438577,0.0054537298788208816,AtlasNet,Eig-Ridge1000_-1.0,Untrained,PyTorch
c2,0.11485501098547082,0.005667830138867955,AtlasNet,Eig-Ridge1000_-1.2,Untrained,PyTorch
mp2,0.15693985886230424,0.004746157948316272,AtlasNet,Eig-Ridge1000_-1.2,Untrained,PyTorch
c2,0.1117115222077047,0.005842430714066297,AtlasNet,Eig-Ridge1000_-1.4,Untrained,PyTorch
mp2,0.14333168161409734,0.0039804241367709025,AtlasNet,Eig-Ridge1000_-1.4,Untrained,PyTorch
c2,0.10454717572774792,0.0062504102722143965,AtlasNet,Eig-Ridge1000_-1.6,Untrained,PyTorch
mp2,0.12284549951964129,0.004187872672528791,AtlasNet,Eig-Ridge1000_-1.6,Untrained,PyTorch
c2,0.09319283938384393,0.006607223050552939,AtlasNet,Eig-Ridge1000_-1.8,Untrained,PyTorch
mp2,0.10446292643015423,0.003327934868253947,AtlasNet,Eig-Ridge1000_-1.8,Untrained,PyTorch
c2,0.0786453515585039,0.006906655748698779,AtlasNet,Eig-Ridge1000_-2,Untrained,PyTorch
mp2,0.08797061450434314,0.0034894293672533445,AtlasNet,Eig-Ridge1000_-2,Untrained,PyTorch
c2,0.06163800578867998,0.006917672166881741,AtlasNet,Eig-Ridge1000_-2.2,Untrained,PyTorch
mp2,0.07727544731334128,0.003384342229484806,AtlasNet,Eig-Ridge1000_-2.2,Untrained,PyTorch
c2,0.048221841904058114,0.007219248161221897,AtlasNet,Eig-Ridge1000_-2.4,Untrained,PyTorch
mp2,0.07206102816442803,0.00333802453093844,AtlasNet,Eig-Ridge1000_-2.4,Untrained,PyTorch
c2,0.041034804043175055,0.0072787650624440686,AtlasNet,Eig-Ridge1000_-2.6,Untrained,PyTorch
mp2,0.06910658794033951,0.003490171078918424,AtlasNet,Eig-Ridge1000_-2.6,Untrained,PyTorch
c2,0.03670138899789774,0.007241044578892171,AtlasNet,Eig-Ridge1000_-2.8,Untrained,PyTorch
mp2,0.06757628449863418,0.0037622544377922747,AtlasNet,Eig-Ridge1000_-2.8,Untrained,PyTorch
c2,0.03475259426082539,0.007157711328343805,AtlasNet,Eig-Ridge1000_-3,Untrained,PyTorch
mp2,0.06618192346383232,0.003965916484888935,AtlasNet,Eig-Ridge1000_-3,Untrained,PyTorch
