n,variance,layer,architecture,task,kind,source
747,0.02818976,c2,AtlasNet,seed_0,ksize_1,pcs_NA
748,0.02808075,c2,AtlasNet,seed_0,ksize_1,pcs_NA
721,0.029828465,c2,AtlasNet,seed_0,ksize_1,pcs_NA
720,0.029854378,c2,AtlasNet,seed_0,ksize_1,pcs_NA
719,0.029892482,c2,AtlasNet,seed_0,ksize_1,pcs_NA
718,0.029987926,c2,AtlasNet,seed_0,ksize_1,pcs_NA
690,0.03189302,c2,AtlasNet,seed_0,ksize_1,pcs_NA
691,0.03182479,c2,AtlasNet,seed_0,ksize_1,pcs_NA
692,0.031775862,c2,AtlasNet,seed_0,ksize_1,pcs_NA
693,0.031688217,c2,AtlasNet,seed_0,ksize_1,pcs_NA
694,0.03164602,c2,AtlasNet,seed_0,ksize_1,pcs_NA
695,0.031572863,c2,AtlasNet,seed_0,ksize_1,pcs_NA
696,0.03153458,c2,AtlasNet,seed_0,ksize_1,pcs_NA
697,0.031374753,c2,AtlasNet,seed_0,ksize_1,pcs_NA
698,0.031325802,c2,AtlasNet,seed_0,ksize_1,pcs_NA
699,0.031267736,c2,AtlasNet,seed_0,ksize_1,pcs_NA
700,0.031173695,c2,AtlasNet,seed_0,ksize_1,pcs_NA
701,0.031155035,c2,AtlasNet,seed_0,ksize_1,pcs_NA
702,0.03107339,c2,AtlasNet,seed_0,ksize_1,pcs_NA
627,0.036582053,c2,AtlasNet,seed_0,ksize_1,pcs_NA
703,0.031043312,c2,AtlasNet,seed_0,ksize_1,pcs_NA
705,0.03086934,c2,AtlasNet,seed_0,ksize_1,pcs_NA
706,0.03083278,c2,AtlasNet,seed_0,ksize_1,pcs_NA
707,0.03072766,c2,AtlasNet,seed_0,ksize_1,pcs_NA
708,0.030707782,c2,AtlasNet,seed_0,ksize_1,pcs_NA
709,0.030601183,c2,AtlasNet,seed_0,ksize_1,pcs_NA
710,0.030594975,c2,AtlasNet,seed_0,ksize_1,pcs_NA
711,0.03049698,c2,AtlasNet,seed_0,ksize_1,pcs_NA
712,0.030478606,c2,AtlasNet,seed_0,ksize_1,pcs_NA
713,0.030363018,c2,AtlasNet,seed_0,ksize_1,pcs_NA
714,0.03032165,c2,AtlasNet,seed_0,ksize_1,pcs_NA
715,0.030272687,c2,AtlasNet,seed_0,ksize_1,pcs_NA
716,0.030217176,c2,AtlasNet,seed_0,ksize_1,pcs_NA
717,0.03011171,c2,AtlasNet,seed_0,ksize_1,pcs_NA
704,0.03100616,c2,AtlasNet,seed_0,ksize_1,pcs_NA
749,0.02804928,c2,AtlasNet,seed_0,ksize_1,pcs_NA
626,0.036632393,c2,AtlasNet,seed_0,ksize_1,pcs_NA
624,0.036803223,c2,AtlasNet,seed_0,ksize_1,pcs_NA
534,0.04475258,c2,AtlasNet,seed_0,ksize_1,pcs_NA
535,0.044669908,c2,AtlasNet,seed_0,ksize_1,pcs_NA
536,0.044595104,c2,AtlasNet,seed_0,ksize_1,pcs_NA
537,0.044535566,c2,AtlasNet,seed_0,ksize_1,pcs_NA
538,0.044391926,c2,AtlasNet,seed_0,ksize_1,pcs_NA
539,0.044258874,c2,AtlasNet,seed_0,ksize_1,pcs_NA
540,0.0441632,c2,AtlasNet,seed_0,ksize_1,pcs_NA
541,0.044042695,c2,AtlasNet,seed_0,ksize_1,pcs_NA
542,0.043992095,c2,AtlasNet,seed_0,ksize_1,pcs_NA
543,0.04391509,c2,AtlasNet,seed_0,ksize_1,pcs_NA
544,0.043840654,c2,AtlasNet,seed_0,ksize_1,pcs_NA
545,0.0436939,c2,AtlasNet,seed_0,ksize_1,pcs_NA
546,0.043584935,c2,AtlasNet,seed_0,ksize_1,pcs_NA
547,0.0435674,c2,AtlasNet,seed_0,ksize_1,pcs_NA
548,0.04343481,c2,AtlasNet,seed_0,ksize_1,pcs_NA
549,0.04331502,c2,AtlasNet,seed_0,ksize_1,pcs_NA
550,0.043216642,c2,AtlasNet,seed_0,ksize_1,pcs_NA
551,0.04313359,c2,AtlasNet,seed_0,ksize_1,pcs_NA
552,0.04304338,c2,AtlasNet,seed_0,ksize_1,pcs_NA
553,0.04297375,c2,AtlasNet,seed_0,ksize_1,pcs_NA
554,0.04281719,c2,AtlasNet,seed_0,ksize_1,pcs_NA
555,0.04272291,c2,AtlasNet,seed_0,ksize_1,pcs_NA
556,0.042640463,c2,AtlasNet,seed_0,ksize_1,pcs_NA
557,0.042501606,c2,AtlasNet,seed_0,ksize_1,pcs_NA
558,0.042443525,c2,AtlasNet,seed_0,ksize_1,pcs_NA
559,0.042343307,c2,AtlasNet,seed_0,ksize_1,pcs_NA
560,0.042237073,c2,AtlasNet,seed_0,ksize_1,pcs_NA
533,0.04482109,c2,AtlasNet,seed_0,ksize_1,pcs_NA
561,0.04219445,c2,AtlasNet,seed_0,ksize_1,pcs_NA
532,0.044996988,c2,AtlasNet,seed_0,ksize_1,pcs_NA
530,0.04512366,c2,AtlasNet,seed_0,ksize_1,pcs_NA
503,0.04804138,c2,AtlasNet,seed_0,ksize_1,pcs_NA
504,0.047909852,c2,AtlasNet,seed_0,ksize_1,pcs_NA
505,0.047706716,c2,AtlasNet,seed_0,ksize_1,pcs_NA
506,0.04764758,c2,AtlasNet,seed_0,ksize_1,pcs_NA
507,0.04762241,c2,AtlasNet,seed_0,ksize_1,pcs_NA
508,0.04758259,c2,AtlasNet,seed_0,ksize_1,pcs_NA
509,0.047431458,c2,AtlasNet,seed_0,ksize_1,pcs_NA
510,0.04727525,c2,AtlasNet,seed_0,ksize_1,pcs_NA
511,0.047203593,c2,AtlasNet,seed_0,ksize_1,pcs_NA
512,0.04713528,c2,AtlasNet,seed_0,ksize_1,pcs_NA
513,0.04701025,c2,AtlasNet,seed_0,ksize_1,pcs_NA
514,0.046982553,c2,AtlasNet,seed_0,ksize_1,pcs_NA
515,0.04677194,c2,AtlasNet,seed_0,ksize_1,pcs_NA
516,0.04668807,c2,AtlasNet,seed_0,ksize_1,pcs_NA
517,0.04648362,c2,AtlasNet,seed_0,ksize_1,pcs_NA
518,0.046371628,c2,AtlasNet,seed_0,ksize_1,pcs_NA
519,0.04631718,c2,AtlasNet,seed_0,ksize_1,pcs_NA
520,0.046216805,c2,AtlasNet,seed_0,ksize_1,pcs_NA
521,0.046105757,c2,AtlasNet,seed_0,ksize_1,pcs_NA
522,0.045955732,c2,AtlasNet,seed_0,ksize_1,pcs_NA
523,0.04590948,c2,AtlasNet,seed_0,ksize_1,pcs_NA
524,0.04572333,c2,AtlasNet,seed_0,ksize_1,pcs_NA
525,0.045602515,c2,AtlasNet,seed_0,ksize_1,pcs_NA
526,0.045528304,c2,AtlasNet,seed_0,ksize_1,pcs_NA
527,0.045483224,c2,AtlasNet,seed_0,ksize_1,pcs_NA
528,0.045338646,c2,AtlasNet,seed_0,ksize_1,pcs_NA
