layer,score,score_error,architecture,task,kind,source
features.1,0.17995681993216275,0.004110630794880166,AlexNet,seed_0,init_kai_uniform,pcs_1000
features.4,0.2479519714081065,0.004272767847239852,AlexNet,seed_0,init_kai_uniform,pcs_1000
features.7,0.2834801335379339,0.0034981272991214635,AlexNet,seed_0,init_kai_uniform,pcs_1000
features.9,0.2859197144044356,0.0027971084743991957,AlexNet,seed_0,init_kai_uniform,pcs_1000
features.11,0.28866586355370716,0.0029248290510184515,AlexNet,seed_0,init_kai_uniform,pcs_1000
features.1,0.15433333943283153,0.0032027574426716225,AlexNet,seed_0,init_kai_normal,pcs_1000
features.4,0.24936041670849082,0.005045362128188816,AlexNet,seed_0,init_kai_normal,pcs_1000
features.7,0.30057812614858476,0.003181523282245585,AlexNet,seed_0,init_kai_normal,pcs_1000
features.9,0.30098976614326517,0.004587919932585795,AlexNet,seed_0,init_kai_normal,pcs_1000
features.11,0.3039052699025239,0.00412463334086632,AlexNet,seed_0,init_kai_normal,pcs_1000
features.1,0.18165803270549202,0.004446633763724694,AlexNet,seed_0,init_uniform0.02,pcs_1000
features.4,0.24855872047881078,0.0045178018373020845,AlexNet,seed_0,init_uniform0.02,pcs_1000
features.7,0.2846170189144599,0.003298958504099632,AlexNet,seed_0,init_uniform0.02,pcs_1000
features.9,0.29382821406935017,0.0031097018494922473,AlexNet,seed_0,init_uniform0.02,pcs_1000
features.11,0.29692001302999893,0.0037538677721019095,AlexNet,seed_0,init_uniform0.02,pcs_1000
features.1,0.18165930428198718,0.004447393584112383,AlexNet,seed_0,init_uniform0.05,pcs_1000
features.4,0.24801477072101574,0.004452014019366351,AlexNet,seed_0,init_uniform0.05,pcs_1000
features.7,0.2823421849396028,0.00353921299779783,AlexNet,seed_0,init_uniform0.05,pcs_1000
features.9,0.2885116273370484,0.0026101235725549976,AlexNet,seed_0,init_uniform0.05,pcs_1000
features.11,0.2902609457742963,0.003073048652417071,AlexNet,seed_0,init_uniform0.05,pcs_1000
features.1,0.18165930428198726,0.0044473935841124095,AlexNet,seed_0,init_uniform0.1,pcs_1000
features.4,0.24785893790755034,0.004478128707685092,AlexNet,seed_0,init_uniform0.1,pcs_1000
features.7,0.28211794846428556,0.0034934875362915107,AlexNet,seed_0,init_uniform0.1,pcs_1000
features.9,0.28787127436581483,0.002531808416437494,AlexNet,seed_0,init_uniform0.1,pcs_1000
features.11,0.289934794246703,0.003118376048372796,AlexNet,seed_0,init_uniform0.1,pcs_1000
features.1,0.18165930428198726,0.004447393584112428,AlexNet,seed_0,init_uniform0.2,pcs_1000
features.4,0.24789075552623707,0.004486565051485907,AlexNet,seed_0,init_uniform0.2,pcs_1000
features.7,0.2817667376764418,0.0034852243171570106,AlexNet,seed_0,init_uniform0.2,pcs_1000
features.9,0.28773620969041386,0.0025348190873347373,AlexNet,seed_0,init_uniform0.2,pcs_1000
features.11,0.289654085812909,0.003059788781746481,AlexNet,seed_0,init_uniform0.2,pcs_1000
features.1,0.18165232470529274,0.004446817799118766,AlexNet,seed_0,init_uniform0.3,pcs_1000
features.4,0.24790044340353593,0.004490430512442215,AlexNet,seed_0,init_uniform0.3,pcs_1000
features.7,0.28174472320164407,0.00347151975909363,AlexNet,seed_0,init_uniform0.3,pcs_1000
features.9,0.2877551475013055,0.0025423357956598706,AlexNet,seed_0,init_uniform0.3,pcs_1000
features.11,0.28959362444584014,0.003052043327750086,AlexNet,seed_0,init_uniform0.3,pcs_1000
features.1,0.15423330896615767,0.003742913387222981,AlexNet,seed_0,init_normal0.01,pcs_1000
features.4,0.2510294567737262,0.005076567633800102,AlexNet,seed_0,init_normal0.01,pcs_1000
features.7,0.3024178597078868,0.0033307617119505517,AlexNet,seed_0,init_normal0.01,pcs_1000
features.9,0.30829616340835997,0.004066572780220957,AlexNet,seed_0,init_normal0.01,pcs_1000
features.11,0.3115187305953163,0.0033872698139366976,AlexNet,seed_0,init_normal0.01,pcs_1000
features.1,0.15422583902683035,0.003743370752145758,AlexNet,seed_0,init_normal0.025,pcs_1000
features.4,0.2507668659034776,0.005179181703138185,AlexNet,seed_0,init_normal0.025,pcs_1000
features.7,0.3008069090462725,0.0033844067376384676,AlexNet,seed_0,init_normal0.025,pcs_1000
features.9,0.3004414737354784,0.004515505611072941,AlexNet,seed_0,init_normal0.025,pcs_1000
features.11,0.30487453855073077,0.004541350651521185,AlexNet,seed_0,init_normal0.025,pcs_1000
features.1,0.1542258390268301,0.0037433707521456346,AlexNet,seed_0,init_normal0.05,pcs_1000
features.4,0.25049511699549504,0.005217774009310386,AlexNet,seed_0,init_normal0.05,pcs_1000
features.7,0.30112080187467877,0.0034010116520918074,AlexNet,seed_0,init_normal0.05,pcs_1000
features.9,0.2998137693293277,0.004483106960139753,AlexNet,seed_0,init_normal0.05,pcs_1000
features.11,0.3028790356748164,0.00458094964021199,AlexNet,seed_0,init_normal0.05,pcs_1000
features.1,0.15422583902683049,0.0037433707521457504,AlexNet,seed_0,init_normal0.1,pcs_1000
features.4,0.25046958829400334,0.005220007514920731,AlexNet,seed_0,init_normal0.1,pcs_1000
features.7,0.3008708069616315,0.003546641393177552,AlexNet,seed_0,init_normal0.1,pcs_1000
features.9,0.2996357964373164,0.004411168663819726,AlexNet,seed_0,init_normal0.1,pcs_1000
features.11,0.30319224925046795,0.00461489789091195,AlexNet,seed_0,init_normal0.1,pcs_1000
features.1,0.1542278260273675,0.003739846374722508,AlexNet,seed_0,init_normal0.15,pcs_1000
features.4,0.2504527236448864,0.005219819043322813,AlexNet,seed_0,init_normal0.15,pcs_1000
features.7,0.30064783553101393,0.003642879944572898,AlexNet,seed_0,init_normal0.15,pcs_1000
features.9,0.29971415828946935,0.0043849201497647905,AlexNet,seed_0,init_normal0.15,pcs_1000
features.11,0.30389244512420055,0.004785740642308733,AlexNet,seed_0,init_normal0.15,pcs_1000
features.1,0.15998292078441143,0.003592448597553037,AlexNet,seed_0,init_orthogonal,pcs_1000
features.4,0.24251927730056833,0.004676044620534656,AlexNet,seed_0,init_orthogonal,pcs_1000
features.7,0.29024187651636163,0.0035688746597799777,AlexNet,seed_0,init_orthogonal,pcs_1000
features.9,0.29417679774045413,0.004513815508711267,AlexNet,seed_0,init_orthogonal,pcs_1000
features.11,0.291321344750547,0.004141979904851432,AlexNet,seed_0,init_orthogonal,pcs_1000
features.1,0.18165371739458877,0.0044461020086658185,AlexNet,seed_0,init_standard,pcs_1000
