layer,effective dimensionality,80% variance,alpha,architecture,task,kind,source
layer4.1.relu.position4x1,129.01597083894382,167.0,0.7201302322608151,ResNet18,Object Classification,Supervised,PyTorch
layer4.1.relu.position4x2,134.24293979639216,162.0,0.7118145999176468,ResNet18,Object Classification,Supervised,PyTorch
layer4.1.relu.position4x3,132.61456359726793,159.0,0.715770587373571,ResNet18,Object Classification,Supervised,PyTorch
layer4.1.relu.position4x4,136.64838343393103,162.0,0.7072589228349381,ResNet18,Object Classification,Supervised,PyTorch
layer4.1.relu.position4x5,131.06092484018941,166.0,0.7177575338277343,ResNet18,Object Classification,Supervised,PyTorch
layer4.1.relu.position4x6,89.97219516287312,162.0,0.7829328686799337,ResNet18,Object Classification,Supervised,PyTorch
layer4.1.relu.position5x0,73.26253416839914,156.0,0.8226297711816651,ResNet18,Object Classification,Supervised,PyTorch
layer4.1.relu.position5x1,104.70562158918972,164.0,0.755014805012939,ResNet18,Object Classification,Supervised,PyTorch
layer4.1.relu.position5x2,119.62226800495688,165.0,0.7306143498092345,ResNet18,Object Classification,Supervised,PyTorch
layer4.1.relu.position5x3,122.61407921960128,163.0,0.728876544001787,ResNet18,Object Classification,Supervised,PyTorch
layer4.1.relu.position5x4,121.94026434926762,165.0,0.7289085657231114,ResNet18,Object Classification,Supervised,PyTorch
layer4.1.relu.position5x5,108.66338154840071,164.0,0.7512553074443022,ResNet18,Object Classification,Supervised,PyTorch
layer4.1.relu.position5x6,78.5139873262074,157.0,0.8131372022788772,ResNet18,Object Classification,Supervised,PyTorch
layer4.1.relu.position6x0,59.53277982504905,142.0,0.8876229113895648,ResNet18,Object Classification,Supervised,PyTorch
layer4.1.relu.position6x1,74.89132762570111,156.0,0.8190730286014026,ResNet18,Object Classification,Supervised,PyTorch
layer4.1.relu.position6x2,81.86918030281524,160.0,0.7892439138507079,ResNet18,Object Classification,Supervised,PyTorch
layer4.1.relu.position6x3,84.14672787849902,160.0,0.7824643730823816,ResNet18,Object Classification,Supervised,PyTorch
layer4.1.relu.position6x4,82.71821864285398,161.0,0.7877512490107078,ResNet18,Object Classification,Supervised,PyTorch
layer4.1.relu.position6x5,77.06927715228628,156.0,0.8138933449015887,ResNet18,Object Classification,Supervised,PyTorch
layer4.1.relu.position6x6,61.77154479569382,143.0,0.8801995549559771,ResNet18,Object Classification,Supervised,PyTorch
layer1.0.relu,157.78903588507882,531.0,0.7282067573608125,ResNet50,Object Classification,Supervised,PyTorch
layer1.1.relu,256.0207105091602,582.0,0.6489049452956912,ResNet50,Object Classification,Supervised,PyTorch
layer1.2.relu,334.50903947219365,615.0,0.5997406673792305,ResNet50,Object Classification,Supervised,PyTorch
layer2.0.relu,174.01794552358135,562.0,0.7074379158445583,ResNet50,Object Classification,Supervised,PyTorch
layer2.1.relu,416.82207539727017,609.0,0.5467978188305253,ResNet50,Object Classification,Supervised,PyTorch
layer2.2.relu,563.3024048854279,630.0,0.48036121078034855,ResNet50,Object Classification,Supervised,PyTorch
layer2.3.relu,636.849052225132,643.0,0.4449827568042145,ResNet50,Object Classification,Supervised,PyTorch
layer3.0.relu,372.33658155032754,595.0,0.5758930112523326,ResNet50,Object Classification,Supervised,PyTorch
